x1,x2_1,x2_2,y1_1,y1_2,y2,a1,a2,x11,x12_1,x12_2,y11_1,y11_2,y12,r,d
-0.06634568,-0.7035869,-0.7035869,0.9881005,0.15380953,2.1943684,1.0,0.0,-0.09448915,-0.8017065,-0.8017065,0.9804009,0.19701263,2.5304446,0.0,0.0
-0.09448915,-0.8017065,-0.8017065,0.9804009,0.19701263,2.5304446,1.0,0.0,-0.12655741,-0.8997587,-0.8997587,0.96917933,0.24635622,2.8767576,0.0,1.0
-0.04790393,-0.011919514,-0.011919514,0.99995446,0.009543236,-0.039856818,1.0,0.0,-0.04838071,-0.10954826,-0.10954826,0.99996173,0.008746133,0.2558218,1.0,0.0
-0.04838071,-0.10954826,-0.10954826,0.99996173,0.008746133,0.2558218,1.0,0.0,-0.052762643,-0.20717113,-0.20717113,0.9999039,0.013862236,0.5512506,0.0,0.0
-0.052762643,-0.20717113,-0.20717113,0.9999039,0.013862236,0.5512506,1.0,0.0,-0.061049487,-0.30482808,-0.30482808,0.9996903,0.024885122,0.8482687,0.0,0.0
-0.061049487,-0.30482808,-0.30482808,0.9996903,0.024885122,0.8482687,1.0,0.0,-0.07324261,-0.40255427,-0.40255427,0.9991243,0.041840848,1.1486727,0.0,0.0
-0.07324261,-0.40255427,-0.40255427,0.9991243,0.041840848,1.1486727,1.0,0.0,-0.08934478,-0.50037557,-0.50037557,0.9978995,0.06478112,1.4541808,0.0,0.0
-0.08934478,-0.50037557,-0.50037557,0.9978995,0.06478112,1.4541808,1.0,0.0,-0.1093598,-0.5983032,-0.5983032,0.99559367,0.093772165,1.7663922,0.0,0.0
-0.1093598,-0.5983032,-0.5983032,0.99559367,0.093772165,1.7663922,1.0,0.0,-0.13329193,-0.6963278,-0.6963278,0.9916604,0.12887852,2.0867393,0.0,0.0
-0.13329193,-0.6963278,-0.6963278,0.9916604,0.12887852,2.0867393,1.0,0.0,-0.16114505,-0.79441226,-0.79441226,0.98541975,0.17014101,2.416429,0.0,0.0
-0.16114505,-0.79441226,-0.79441226,0.98541975,0.17014101,2.416429,1.0,0.0,-0.19292153,-0.8924832,-0.8924832,0.97604966,0.21754776,2.7563734,0.0,1.0
-0.048483133,0.016829085,0.016829085,0.9992644,-0.03834842,-0.007898069,1.0,0.0,-0.04780997,-0.08044664,-0.08044664,0.99925834,-0.038506266,0.27244002,1.0,0.0
-0.04780997,-0.08044664,-0.08044664,0.99925834,-0.038506266,0.27244002,1.0,0.0,-0.051027834,-0.17772254,-0.17772254,0.99945337,-0.033060964,0.55273044,0.0,0.0
-0.051027834,-0.17772254,-0.17772254,0.99945337,-0.033060964,0.55273044,1.0,0.0,-0.058136735,-0.27504373,-0.27504373,0.99975777,-0.022010602,0.8348144,0.0,0.0
-0.058136735,-0.27504373,-0.27504373,0.99975777,-0.022010602,0.8348144,1.0,0.0,-0.06913848,-0.37245092,-0.37245092,0.9999859,-0.005316066,1.1204941,0.0,0.0
-0.06913848,-0.37245092,-0.37245092,0.9999859,-0.005316066,1.1204941,1.0,0.0,-0.08403652,-0.46997684,-0.46997684,0.9998539,0.01709296,1.4115049,0.0,0.0
-0.08403652,-0.46997684,-0.46997684,0.9998539,0.01709296,1.4115049,1.0,0.0,-0.102835596,-0.5676417,-0.5676417,0.9989731,0.045308374,1.7094818,0.0,0.0
-0.102835596,-0.5676417,-0.5676417,0.9989731,0.045308374,1.7094818,1.0,0.0,-0.12554127,-0.66544795,-0.66544795,0.9968405,0.07942977,2.01592,0.0,0.0
-0.12554127,-0.66544795,-0.66544795,0.9968405,0.07942977,2.01592,0.0,1.0,-0.15215918,-0.5683421,-0.5683421,0.9928287,0.11954534,1.7488753,0.0,0.0
-0.15215918,-0.5683421,-0.5683421,0.9928287,0.11954534,1.7488753,1.0,0.0,-0.17489286,-0.66647315,-0.66647315,0.9880409,0.1541918,2.0763037,0.0,0.0
-0.17489286,-0.66647315,-0.66647315,0.9880409,0.1541918,2.0763037,1.0,0.0,-0.2015518,-0.76463157,-0.76463157,0.980788,0.19507656,2.4125896,0.0,0.0
-0.2015518,-0.76463157,-0.76463157,0.980788,0.19507656,2.4125896,1.0,0.0,-0.23213705,-0.8627375,-0.8627375,0.9702374,0.24215592,2.7586052,0.0,1.0
0.039517872,-0.018382503,-0.018382503,0.99999666,-0.00258553,0.025593499,1.0,0.0,0.03878257,-0.115924895,-0.115924895,0.99999785,-0.0020736614,0.31745955,1.0,0.0
0.03878257,-0.115924895,-0.115924895,0.99999785,-0.0020736614,0.31745955,1.0,0.0,0.034145575,-0.21347107,-0.21347107,0.9999909,0.0042755147,0.6094878,0.0,0.0
0.034145575,-0.21347107,-0.21347107,0.9999909,0.0042755147,0.6094878,1.0,0.0,0.025606733,-0.3110618,-0.3110618,0.99986446,0.016464539,0.9035143,0.0,0.0
0.025606733,-0.3110618,-0.3110618,0.99986446,0.016464539,0.9035143,1.0,0.0,0.013164261,-0.40873232,-0.40873232,0.9994037,0.034528706,1.2013267,0.0,0.0
0.013164261,-0.40873232,-0.40873232,0.9994037,0.034528706,1.2013267,1.0,0.0,-0.0031850315,-0.50650793,-0.50650793,0.9982857,0.058528636,1.5046301,0.0,0.0
-0.0031850315,-0.50650793,-0.50650793,0.9982857,0.058528636,1.5046301,1.0,0.0,-0.023445347,-0.60439867,-0.60439867,0.99607277,0.08853862,1.8150064,0.0,0.0
-0.023445347,-0.60439867,-0.60439867,0.99607277,0.08853862,1.8150064,1.0,0.0,-0.047621295,-0.7023936,-0.7023936,0.9922033,0.124629915,2.1338668,0.0,0.0
-0.047621295,-0.7023936,-0.7023936,0.9922033,0.124629915,2.1338668,1.0,0.0,-0.07571704,-0.800453,-0.800453,0.9859826,0.16684818,2.4623926,0.0,0.0
-0.07571704,-0.800453,-0.800453,0.9859826,0.16684818,2.4623926,1.0,0.0,-0.10773516,-0.8985004,-0.8985004,0.9765736,0.21518378,2.801465,0.0,1.0
-0.04790393,-0.011919514,-0.011919514,0.99995446,0.009543236,-0.039856818,1.0,0.0,-0.04838071,-0.10954826,-0.10954826,0.99996173,0.008746133,0.2558218,1.0,0.0
-0.04838071,-0.10954826,-0.10954826,0.99996173,0.008746133,0.2558218,1.0,0.0,-0.052762643,-0.20717113,-0.20717113,0.9999039,0.013862236,0.5512506,0.0,0.0
-0.052762643,-0.20717113,-0.20717113,0.9999039,0.013862236,0.5512506,1.0,0.0,-0.061049487,-0.30482808,-0.30482808,0.9996903,0.024885122,0.8482687,0.0,0.0
-0.061049487,-0.30482808,-0.30482808,0.9996903,0.024885122,0.8482687,1.0,0.0,-0.07324261,-0.40255427,-0.40255427,0.9991243,0.041840848,1.1486727,0.0,0.0
-0.07324261,-0.40255427,-0.40255427,0.9991243,0.041840848,1.1486727,1.0,0.0,-0.08934478,-0.50037557,-0.50037557,0.9978995,0.06478112,1.4541808,0.0,0.0
-0.08934478,-0.50037557,-0.50037557,0.9978995,0.06478112,1.4541808,1.0,0.0,-0.1093598,-0.5983032,-0.5983032,0.99559367,0.093772165,1.7663922,0.0,0.0
-0.1093598,-0.5983032,-0.5983032,0.99559367,0.093772165,1.7663922,1.0,0.0,-0.13329193,-0.6963278,-0.6963278,0.9916604,0.12887852,2.0867393,0.0,0.0
-0.13329193,-0.6963278,-0.6963278,0.9916604,0.12887852,2.0867393,1.0,0.0,-0.16114505,-0.79441226,-0.79441226,0.98541975,0.17014101,2.416429,0.0,0.0
-0.16114505,-0.79441226,-0.79441226,0.98541975,0.17014101,2.416429,1.0,0.0,-0.19292153,-0.8924832,-0.8924832,0.97604966,0.21754776,2.7563734,0.0,1.0
-0.048483133,0.016829085,0.016829085,0.9992644,-0.03834842,-0.007898069,1.0,0.0,-0.04780997,-0.08044664,-0.08044664,0.99925834,-0.038506266,0.27244002,1.0,0.0
-0.04780997,-0.08044664,-0.08044664,0.99925834,-0.038506266,0.27244002,0.0,1.0,-0.051027834,0.01737824,0.01737824,0.99945337,-0.033060964,-0.032137822,0.0,0.0
-0.051027834,0.01737824,0.01737824,0.99945337,-0.033060964,-0.032137822,1.0,0.0,-0.050332706,-0.079938024,-0.079938024,0.9994319,-0.03370336,0.24993145,0.0,0.0
-0.050332706,-0.079938024,-0.079938024,0.9994319,-0.03370336,0.24993145,1.0,0.0,-0.053530227,-0.1772504,-0.1772504,0.9995879,-0.028707173,0.53179395,0.0,0.0
-0.053530227,-0.1772504,-0.1772504,0.9995879,-0.028707173,0.53179395,1.0,0.0,-0.06062024,-0.2746037,-0.2746037,0.9998366,-0.018074254,0.81529355,0.0,0.0
-0.06062024,-0.2746037,-0.2746037,0.9998366,-0.018074254,0.81529355,1.0,0.0,-0.07160439,-0.37203863,-0.37203863,0.99999845,-0.0017693656,1.1022367,0.0,0.0
-0.07160439,-0.37203863,-0.37203863,0.99999845,-0.0017693656,1.1022367,1.0,0.0,-0.08648594,-0.46958792,-0.46958792,0.9997945,0.02027398,1.394364,0.0,0.0
-0.08648594,-0.46958792,-0.46958792,0.9997945,0.02027398,1.394364,1.0,0.0,-0.105269454,-0.56727207,-0.56727207,0.9988404,0.04814403,1.6933168,0.0,0.0
-0.105269454,-0.56727207,-0.56727207,0.9988404,0.04814403,1.6933168,1.0,0.0,-0.12796034,-0.66509396,-0.66509396,0.9966375,0.08193702,2.0005965,0.0,0.0
-0.12796034,-0.66509396,-0.66509396,0.9966375,0.08193702,2.0005965,1.0,0.0,-0.1545641,-0.76303244,-0.76303244,0.99256223,0.121738195,2.3175135,0.0,0.0
-0.1545641,-0.76303244,-0.76303244,0.99256223,0.121738195,2.3175135,1.0,0.0,-0.18508539,-0.86103463,-0.86103463,0.9858557,0.1675965,2.6451244,0.0,0.0
-0.18508539,-0.86103463,-0.86103463,0.9858557,0.1675965,2.6451244,1.0,0.0,-0.21952678,-0.959007,-0.959007,0.9756143,0.21949193,2.9841576,0.0,1.0
