x1,x2,x3,x4,a1,a2,x11,x12,x13,x14,d,r
-0.9613008,-0.13775052,-0.13775052,6.397413,-0.15707943,-0.15707943,-0.8303803,-0.278598515,-0.278598515,6.2379107,0.0,0.0
-0.8303803,-0.278598515,-0.278598515,6.2379107,0.76906295,0.76906295,-0.6444664,-0.38231632,-0.38231632,5.589294,0.0,0.0
-0.6444664,-0.38231632,-0.38231632,5.589294,-0.29207415,-0.29207415,-0.43059608,-0.45127237,-0.45127237,5.1034417,0.0,0.0
-0.43059608,-0.45127237,-0.45127237,5.1034417,-0.9932847,-0.9932847,-0.20741053,-0.489127,-0.489127,4.724519,0.0,0.0
-0.20741053,-0.489127,-0.489127,4.724519,-0.89342775,-0.89342775,0.004015647,-0.499995975,-0.499995975,4.258857,0.0,1.0
-0.99678475,0.040062805,0.040062805,-0.09454911,0.94673175,0.94673175,-0.99538255,0.0479936525,0.0479936525,-0.31847444,1.0,0.0
-0.99538255,0.0479936525,0.0479936525,-0.31847444,-0.8022721,-0.8022721,-0.99535465,0.0481380375,0.0481380375,-0.005802328,0.0,0.0
-0.99535465,0.0481380375,0.0481380375,-0.005802328,-0.88329935,-0.88329935,-0.99681324,0.03988543,0.03988543,0.33139452,0.0,0.0
-0.99681324,0.03988543,0.03988543,0.33139452,0.55567155,0.55567155,-0.9976459,0.0342878925,0.0342878925,0.2245212,0.0,0.0
-0.9976459,0.0342878925,0.0342878925,0.2245212,0.17456101,0.17456101,-0.9983502,0.028709405,0.028709405,0.22358474,0.0,0.0
-0.9983502,0.028709405,0.028709405,0.22358474,0.71421085,0.71421085,-0.9984971,0.02740183,0.02740183,0.052385587,0.0,0.0
-0.9984971,0.02740183,0.02740183,0.052385587,-0.5164126,-0.5164126,-0.9991008,0.021198905,0.021198905,0.24841212,0.0,0.0
-0.9991008,0.021198905,0.021198905,0.24841212,0.11568524,0.11568524,-0.999546,0.015065358,0.015065358,0.2455049,0.0,0.0
-0.999546,0.015065358,0.015065358,0.2455049,0.99271625,0.99271625,-0.9995001,0.015807802,0.015807802,-0.029711936,0.0,0.0
-0.9995001,0.015807802,0.015807802,-0.029711936,0.6198506,0.6198506,-0.99915063,0.0206034875,0.0206034875,-0.1919554,0.0,0.0
-0.99915063,0.0206034875,0.0206034875,-0.1919554,0.8553585,0.8553585,-0.9980723,0.0310308115,0.0310308115,-0.41765773,0.0,0.0
-0.9980723,0.0310308115,0.0310308115,-0.41765773,0.48299247,0.48299247,-0.9961391,0.0438944175,0.0438944175,-0.5160093,0.0,0.0
-0.9961391,0.0438944175,0.0438944175,-0.5160093,0.76978195,0.76978195,-0.9925724,0.0608275,0.0608275,-0.6811022,0.0,0.0
-0.9925724,0.0608275,0.0608275,-0.6811022,-0.92331745,-0.92331745,-0.990548,0.068583285,0.068583285,-0.3128657,0.0,0.0
-0.990548,0.068583285,0.068583285,-0.3128657,0.3457542,0.3457542,-0.98827463,0.07634333,0.07634333,-0.31371704,0.0,0.0
-0.98827463,0.07634333,0.07634333,-0.31371704,0.2534012,0.2534012,-0.98608,0.08313577,0.08313577,-0.27522242,0.0,0.0
-0.98608,0.08313577,0.08313577,-0.27522242,-0.81814965,-0.81814965,-0.98685807,0.08079472,0.08079472,0.094926134,0.0,0.0
-0.98685807,0.08079472,0.08079472,0.094926134,0.20947157,0.20947157,-0.98806745,0.077010825,0.077010825,0.15327676,0.0,0.0
-0.98806745,0.077010825,0.077010825,0.15327676,-0.9902613,-0.9902613,-0.99202925,0.06300389,0.06300389,0.56587136,0.0,0.0
-0.99202925,0.06300389,0.06300389,0.56587136,0.08314483,0.08314483,-0.9955314,0.047215525,0.047215525,0.6354338,0.0,0.0
-0.9955314,0.047215525,0.047215525,0.6354338,0.61929405,0.61929405,-0.99765146,0.03424742,0.03424742,0.52046883,0.0,0.0
-0.99765146,0.03424742,0.03424742,0.52046883,-0.569308,-0.569308,-0.99950653,0.015705865,0.015705865,0.7426324,0.0,0.0
-0.99950653,0.015705865,0.015705865,0.7426324,0.459774225,0.459774225,-1.0,1.97591225e-06,1.97591225e-06,0.6282589,0.0,0.0
-1.0,1.97591225e-06,1.97591225e-06,0.6282589,0.9432445,0.9432445,-0.99985105,-0.008629808,-0.008629808,0.34528852,0.0,0.0
-0.99985105,-0.008629808,-0.008629808,0.34528852,0.17779225,0.17779225,-0.999513,-0.015602857,-0.015602857,0.27900612,0.0,0.0
-0.999513,-0.015602857,-0.015602857,0.27900612,0.19401063,0.19401063,-0.9991563,-0.0205345785,-0.0205345785,0.19739865,0.0,0.0
-0.9991563,-0.0205345785,-0.0205345785,0.19739865,0.4545886,0.4545886,-0.9990931,-0.021289423,-0.021289423,0.030220207,0.0,0.0
-0.9990931,-0.021289423,-0.021289423,0.030220207,0.9305963,0.9305963,-0.99959254,-0.014271603,-0.014271603,-0.28089282,0.0,0.0
-0.99959254,-0.014271603,-0.014271603,-0.28089282,-0.326072635,-0.326072635,-0.99983215,-0.009161068,-0.009161068,-0.20447843,0.0,0.0
-0.99983215,-0.009161068,-0.009161068,-0.20447843,-0.57179825,-0.57179825,-0.99987215,-0.007994226,-0.007994226,-0.046680555,0.0,0.0
-0.99987215,-0.007994226,-0.007994226,-0.046680555,0.84117035,0.84117035,-0.9999999,-0.00021899151,-0.00021899151,-0.311023,0.0,0.0
-0.9999999,-0.00021899151,-0.00021899151,-0.311023,-0.88801235,-0.88801235,-0.9999984,0.00090470265,0.00090470265,-0.044947784,0.0,0.0
-0.9999984,0.00090470265,0.00090470265,-0.044947784,-0.046589598,-0.046589598,-0.9999946,0.0016450465,0.0016450465,-0.029613853,0.0,0.0
-0.9999946,0.0016450465,0.0016450465,-0.029613853,0.44316935,0.44316935,-0.9999362,0.0056473565,0.0056473565,-0.16009709,0.0,0.0
-0.9999362,0.0056473565,0.0056473565,-0.16009709,-0.8851492,-0.8851492,-0.9999843,0.0027994945,0.0027994945,0.1139187,0.0,0.0
-0.9999843,0.0027994945,0.0027994945,0.1139187,-0.024981983,-0.024981983,-0.99999976,-0.000340804225,-0.000340804225,0.12561254,0.0,0.0
-0.99999976,-0.000340804225,-0.000340804225,0.12561254,0.58375185,0.58375185,-0.99999833,0.00090980095,0.00090980095,-0.050024226,0.0,0.0
-0.99999833,0.00090980095,0.00090980095,-0.050024226,-0.99073655,-0.99073655,-0.99994373,-0.005304135,-0.005304135,0.24856144,0.0,0.0
-0.99994373,-0.005304135,-0.005304135,0.24856144,0.1814054,0.1814054,-0.99980164,-0.0099581665,-0.0099581665,0.18618362,0.0,0.0
-0.99980164,-0.0099581665,-0.0099581665,0.18618362,0.8765109,0.8765109,-0.99988246,-0.007665852,-0.007665852,-0.09170691,0.0,0.0
-0.99988246,-0.007665852,-0.007665852,-0.09170691,-0.7740175,-0.7740175,-0.9997628,-0.01089028,-0.01089028,0.12899956,0.0,0.0
-0.9997628,-0.01089028,-0.01089028,0.12899956,0.7667933,0.7667933,-0.9998734,-0.007956459,-0.007956459,-0.11737385,0.0,0.0
-0.9998734,-0.007956459,-0.007956459,-0.11737385,-0.95984485,-0.95984485,-0.9997157,-0.0119217885,-0.0119217885,0.15864491,0.0,0.0
-0.9997157,-0.0119217885,-0.0119217885,0.15864491,-0.355588675,-0.355588675,-0.9993442,-0.01810493,-0.01810493,0.24743883,0.0,0.0
-0.9993442,-0.01810493,-0.01810493,0.24743883,-0.4974809,-0.4974809,-0.99850464,-0.0273334,-0.0273334,0.3695257,0.0,0.0
-0.99850464,-0.0273334,-0.0273334,0.3695257,0.157108425,0.157108425,-0.99763674,-0.03435477,-0.03435477,0.28139308,0.0,0.0
-0.99763674,-0.03435477,-0.03435477,0.28139308,-0.14636959,-0.14636959,-0.9966027,-0.04117946,-0.04117946,0.2737718,0.0,0.0
-0.9966027,-0.04117946,-0.04117946,0.2737718,-0.211905285,-0.211905285,-0.99537337,-0.04804128,-0.04804128,0.2755742,0.0,0.0
-0.99537337,-0.04804128,-0.04804128,0.2755742,0.8653251,0.8653251,-0.9956389,-0.04664545,-0.04664545,-0.056085248,0.0,0.0
-0.9956389,-0.04664545,-0.04664545,-0.056085248,0.028929008,0.028929008,-0.9962448,-0.043290805,-0.043290805,-0.13473213,0.0,0.0
-0.9962448,-0.043290805,-0.043290805,-0.13473213,0.14438848,0.14438848,-0.99722314,-0.03723595,-0.03723595,-0.24298488,0.0,0.0
-0.99722314,-0.03723595,-0.03723595,-0.24298488,0.7727507,0.7727507,-0.99884784,-0.023994634,-0.023994634,-0.530664,0.0,0.0
-0.99884784,-0.023994634,-0.023994634,-0.530664,-0.9621406,-0.9621406,-0.99941844,-0.017050203,-0.017050203,-0.27801377,0.0,0.0
-0.99941844,-0.017050203,-0.017050203,-0.27801377,-0.44942015,-0.44942015,-0.99967057,-0.0128330235,-0.0128330235,-0.16876303,0.0,0.0
-0.99967057,-0.0128330235,-0.0128330235,-0.16876303,0.68965865,0.68965865,-0.9999825,-0.002961662,-0.002961662,-0.39491016,0.0,0.0
-0.9999825,-0.002961662,-0.002961662,-0.39491016,-0.43192327,-0.43192327,-0.9999714,0.0037826763,0.0037826763,-0.26977566,0.0,0.0
-0.9999714,0.0037826763,0.0037826763,-0.26977566,0.0144327385,0.0144327385,-0.99977976,0.010492729,0.010492729,-0.26843145,0.0,0.0
-0.99977976,0.010492729,0.010492729,-0.26843145,0.5627547,0.5627547,-0.99911547,0.0210252665,0.0210252665,-0.42151877,0.0,0.0
-0.99911547,0.0210252665,0.0210252665,-0.42151877,0.83876495,0.83876495,-0.99725264,0.03703777,0.03703777,-0.6416104,0.0,0.0
-0.99725264,0.03703777,0.03703777,-0.6416104,0.8540592,0.8540592,-0.9932498,0.0579976625,0.0579976625,-0.8422715,0.0,0.0
-0.9932498,0.0579976625,0.0579976625,-0.8422715,-0.08176539,-0.08176539,-0.9883496,0.07610023,0.07610023,-0.7307454,0.0,0.0
-0.9883496,0.07610023,0.07610023,-0.7307454,-0.5874833,-0.5874833,-0.9847593,0.0869614,0.0869614,-0.44035003,0.0,0.0
-0.9847593,0.0869614,0.0869614,-0.44035003,-0.26627782,-0.26627782,-0.98269385,0.0926185,0.0926185,-0.23002458,0.0,0.0
-0.98269385,0.0926185,0.0926185,-0.23002458,-0.84501015,-0.84501015,-0.98416567,0.0886256,0.0886256,0.16240622,0.0,0.0
-0.98416567,0.0886256,0.0886256,0.16240622,0.0461102,0.0461102,-0.98656297,0.0816907,0.0816907,0.28151155,0.0,0.0
-0.98656297,0.0816907,0.0816907,0.28151155,-0.7414967,-0.7414967,-0.99119604,0.06620119,0.06620119,0.6264966,0.0,0.0
-0.99119604,0.06620119,0.06620119,0.6264966,-0.011374316,-0.011374316,-0.99536365,0.048091425,0.048091425,0.7292107,0.0,0.0
-0.99536365,0.048091425,0.048091425,0.7292107,-0.5944365,-0.5944365,-0.9988793,0.023665075,0.023665075,0.9796788,0.0,0.0
-0.9988793,0.023665075,0.023665075,0.9796788,0.16371495,0.16371495,-0.9999995,-0.00047762985,-0.00047762985,0.9660619,0.0,0.0
-0.9999995,-0.00047762985,-0.00047762985,0.9660619,-0.58012215,-0.58012215,-0.99832284,-0.02894599,-0.02894599,1.1393821,0.0,0.0
-0.99832284,-0.02894599,-0.02894599,1.1393821,-0.6571769,-0.6571769,-0.99249643,-0.061136715,-0.061136715,1.2931162,0.0,0.0
-0.99249643,-0.061136715,-0.061136715,1.2931162,-0.3735078,-0.3735078,-0.9823326,-0.093571695,-0.093571695,1.3134634,0.0,0.0
-0.9823326,-0.093571695,-0.093571695,1.3134634,-0.89598645,-0.89598645,-0.96630037,-0.12870863,-0.12870863,1.4419019,0.0,0.0
-0.96630037,-0.12870863,-0.12870863,1.4419019,-0.10708049,-0.10708049,-0.94784325,-0.15936845,-0.15936845,1.2809631,0.0,0.0
-0.94784325,-0.15936845,-0.15936845,1.2809631,-0.0261528825,-0.0261528825,-0.92981577,-0.184012665,-0.184012665,1.0497563,0.0,0.0
-0.92981577,-0.184012665,-0.184012665,1.0497563,0.8070148,0.8070148,-0.91970575,-0.196304215,-0.196304215,0.5316328,0.0,0.0
-0.91970575,-0.196304215,-0.196304215,0.5316328,0.92133665,0.92133665,-0.92047393,-0.195401965,-0.195401965,-0.039224528,0.0,0.0
-0.92047393,-0.195401965,-0.195401965,-0.039224528,-0.82842225,-0.82842225,-0.92210335,-0.19347185,-0.19347185,-0.08380081,0.0,0.0
-0.92210335,-0.19347185,-0.19347185,-0.08380081,-0.90639055,-0.90639055,-0.9240665,-0.19111587,-0.19111587,-0.10209141,0.0,0.0
-0.9240665,-0.19111587,-0.19111587,-0.10209141,-0.62736325,-0.62736325,-0.9278529,-0.18647315,-0.18647315,-0.20055623,0.0,0.0
-0.9278529,-0.18647315,-0.18647315,-0.20055623,0.62111365,0.62111365,-0.93976563,-0.170909775,-0.170909775,-0.66660005,0.0,0.0
-0.93976563,-0.170909775,-0.170909775,-0.66660005,0.6585563,0.6585563,-0.95743203,-0.14432946,-0.14432946,-1.1205316,0.0,0.0
-0.95743203,-0.14432946,-0.14432946,-1.1205316,-0.44046667,-0.44046667,-0.9730746,-0.115245155,-0.115245155,-1.2048857,0.0,0.0
-0.9730746,-0.115245155,-0.115245155,-1.2048857,-0.9780647,-0.9780647,-0.98413515,-0.088710285,-0.088710285,-1.0843341,0.0,0.0
-0.98413515,-0.088710285,-0.088710285,-1.0843341,-0.9192469,-0.9192469,-0.9913947,-0.06545338,-0.06545338,-0.9416255,0.0,0.0
-0.9913947,-0.06545338,-0.06545338,-0.9416255,-0.34973252,-0.34973252,-0.99642867,-0.0422193,-0.0422193,-0.93488574,0.0,0.0
-0.99642867,-0.0422193,-0.0422193,-0.93488574,0.392330675,0.392330675,-0.99958694,-0.0143698045,-0.0143698045,-1.1159139,0.0,0.0
-0.99958694,-0.0143698045,-0.0143698045,-1.1159139,0.8225075,0.8225075,-0.99918133,0.0202282165,0.0202282165,-1.3842208,0.0,0.0
-0.99918133,0.0202282165,0.0202282165,-1.3842208,-0.93796825,-0.93796825,-0.9955766,0.04697655,0.04697655,-1.0724881,0.0,0.0
-0.9955766,0.04697655,0.04697655,-1.0724881,-0.861102,-0.861102,-0.9913956,0.065449885,0.065449885,-0.74369264,0.0,0.0
-0.9913956,0.065449885,0.065449885,-0.74369264,0.11342927,0.11342927,-0.98637664,0.082251365,0.082251365,-0.6795466,0.0,0.0
-0.98637664,0.082251365,0.082251365,-0.6795466,-0.32939327,-0.32939327,-0.98235726,0.093506895,0.093506895,-0.45735157,0.0,0.0
-0.98235726,0.093506895,0.093506895,-0.45735157,0.17408587,0.17408587,-0.97873664,0.10256047,0.10256047,-0.369317,0.0,0.0
-0.97873664,0.10256047,0.10256047,-0.369317,-0.55307285,-0.55307285,-0.9782254,0.10377267,0.10377267,-0.04955443,0.0,0.0
-0.9782254,0.10377267,0.10377267,-0.04955443,0.34915152,0.34915152,-0.9782395,0.103739435,0.103739435,0.0013591213,0.0,0.0
-0.9782395,0.103739435,0.103739435,0.0013591213,0.3543174,0.3543174,-0.97876203,0.102499845,0.102499845,0.050673053,0.0,0.0
-0.97876203,0.102499845,0.102499845,0.050673053,-0.294451625,-0.294451625,-0.98165786,0.0953256,0.0953256,0.29275832,0.0,0.0
-0.98165786,0.0953256,0.0953256,0.29275832,-0.56151985,-0.56151985,-0.98696864,0.08045635,0.08045635,0.6042027,0.0,0.0
-0.98696864,0.08045635,0.08045635,0.6042027,-0.991039,-0.991039,-0.9939005,0.055140313,0.055140313,1.0221989,0.0,0.0
-0.9939005,0.055140313,0.055140313,1.0221989,0.0522383675,0.0522383675,-0.99842995,0.028007085,0.028007085,1.0892378,0.0,0.0
-0.99842995,0.028007085,0.028007085,1.0892378,-0.4746569,-0.4746569,-0.99997085,-0.003819351,-0.003819351,1.2736455,0.0,0.0
-0.99997085,-0.003819351,-0.003819351,1.2736455,-0.9996284,-0.9996284,-0.9963018,-0.042961475,-0.042961475,1.567805,0.0,0.0
-0.9963018,-0.042961475,-0.042961475,1.567805,-0.4115798,-0.4115798,-0.98602617,-0.083295265,-0.083295265,1.6268368,0.0,0.0
-0.98602617,-0.083295265,-0.083295265,1.6268368,0.28762495,0.28762495,-0.97177577,-0.117953195,-0.117953195,1.4156064,0.0,0.0
-0.97177577,-0.117953195,-0.117953195,1.4156064,-0.4026547,-0.4026547,-0.95350856,-0.15068295,-0.15068295,1.359473,0.0,0.0
-0.95350856,-0.15068295,-0.15068295,1.359473,-0.5187039,-0.5187039,-0.93211824,-0.18107705,-0.18107705,1.2890598,0.0,0.0
-0.93211824,-0.18107705,-0.18107705,1.2890598,0.32012573,0.32012573,-0.9144506,-0.202348815,-0.202348815,0.92140645,0.0,0.0
-0.9144506,-0.202348815,-0.202348815,0.92140645,0.55279585,0.55279585,-0.9050707,-0.21263055,-0.21263055,0.45204446,0.0,0.0
-0.9050707,-0.21263055,-0.21263055,0.45204446,0.8164202,0.8164202,-0.90743434,-0.21009695,-0.21009695,-0.111827426,0.0,0.0
-0.90743434,-0.21009695,-0.21009695,-0.111827426,-0.57640165,-0.57640165,-0.91269857,-0.204316765,-0.204316765,-0.25405237,0.0,0.0
-0.91269857,-0.204316765,-0.204316765,-0.25405237,-0.32995625,-0.32995625,-0.9218847,-0.193732115,-0.193732115,-0.4615406,0.0,0.0
-0.9218847,-0.193732115,-0.193732115,-0.4615406,0.09150792,0.09150792,-0.9362838,-0.175622165,-0.175622165,-0.77959114,0.0,0.0
-0.9362838,-0.175622165,-0.175622165,-0.77959114,-0.8493437,-0.8493437,-0.94939613,-0.1570406,-0.1570406,-0.7882213,0.0,0.0
-0.94939613,-0.1570406,-0.1570406,-0.7882213,-0.2820661,-0.2820661,-0.9630928,-0.13458475,-0.13458475,-0.9391624,0.0,0.0
-0.9630928,-0.13458475,-0.13458475,-0.9391624,0.5301015,0.5301015,-0.9785434,-0.10302035,-0.10302035,-1.3000699,0.0,0.0
-0.9785434,-0.10302035,-0.10302035,-1.3000699,0.010099207,0.010099207,-0.990949,-0.06711956,-0.06711956,-1.4576303,0.0,0.0
-0.990949,-0.06711956,-0.06711956,-1.4576303,-0.39657432,-0.39657432,-0.9980363,-0.03131885,-0.03131885,-1.4393373,0.0,0.0
-0.9980363,-0.03131885,-0.03131885,-1.4393373,0.32261908,0.32261908,-0.9998643,0.008237792,0.008237792,-1.5831013,0.0,0.0
-0.9998643,0.008237792,0.008237792,-1.5831013,0.5389931,0.5389931,-0.99469006,0.0514579525,0.0514579525,-1.7324425,0.0,0.0
-0.99469006,0.0514579525,0.0514579525,-1.7324425,-0.107123135,-0.107123135,-0.9830731,0.091606795,0.091606795,-1.6231186,0.0,0.0
-0.9830731,0.091606795,0.091606795,-1.6231186,-0.5863382,-0.5863382,-0.96897554,0.12357831,0.12357831,-1.309807,0.0,0.0
-0.96897554,0.12357831,0.12357831,-1.309807,-0.51704695,-0.51704695,-0.95586365,0.14690532,0.14690532,-0.9693254,0.0,0.0
-0.95586365,0.14690532,0.14690532,-0.9693254,0.2626637,0.2626637,-0.9428882,0.166554675,0.166554675,-0.82776654,0.0,0.0
-0.9428882,0.166554675,0.166554675,-0.82776654,0.465065775,0.465065775,-0.9303346,0.18335587,0.18335587,-0.7174543,0.0,0.0
-0.9303346,0.18335587,0.18335587,-0.7174543,0.6252609,0.6252609,-0.91832364,0.197915225,0.197915225,-0.62999874,0.0,0.0
-0.91832364,0.197915225,0.197915225,-0.62999874,0.9443162,0.9443162,-0.9056895,0.211970835,0.211970835,-0.6164208,0.0,0.0
-0.9056895,0.211970835,0.211970835,-0.6164208,-0.13813955,-0.13813955,-0.90016675,0.217772735,0.217772735,-0.25702268,0.0,0.0
-0.90016675,0.217772735,0.217772735,-0.25702268,-0.73017765,-0.73017765,-0.9063596,0.21125355,0.21125355,0.28868973,0.0,0.0
-0.9063596,0.21125355,0.21125355,0.28868973,-0.7371101,-0.7371101,-0.92304486,0.192346185,0.192346185,0.8267031,0.0,0.0
-0.92304486,0.192346185,0.192346185,0.8267031,0.0895378,0.0895378,-0.94260234,0.1669587,0.1669587,1.088361,0.0,0.0
-0.94260234,0.1669587,0.1669587,1.088361,0.69871085,0.69871085,-0.9599431,0.14009747,0.14009747,1.1291858,0.0,0.0
-0.9599431,0.14009747,0.14009747,1.1291858,0.85296645,0.85296645,-0.97370625,0.1139036,0.1139036,1.0834421,0.0,0.0
-0.97370625,0.1139036,0.1139036,1.0834421,-0.9277434,-0.9277434,-0.9882887,0.076297775,0.076297775,1.5326205,0.0,0.0
-0.9882887,0.076297775,0.076297775,1.5326205,-0.08289291,-0.08289291,-0.9975791,0.034770565,0.034770565,1.6719351,0.0,0.0
-0.9975791,0.034770565,0.034770565,1.6719351,-0.3222343,-0.3222343,-0.99977016,-0.01071956,-0.01071956,1.8207612,0.0,0.0
-0.99977016,-0.01071956,-0.01071956,1.8207612,0.43498385,0.43498385,-0.9944768,-0.05247822,-0.05247822,1.6741867,0.0,0.0
-0.9944768,-0.05247822,-0.05247822,1.6741867,-0.9857529,-0.9857529,-0.9801242,-0.09919248,-0.09919248,1.8911952,0.0,0.0
-0.9801242,-0.09919248,-0.09919248,1.8911952,-0.17640668,-0.17640668,-0.9583935,-0.14272517,-0.14272517,1.7953285,0.0,0.0
-0.9583935,-0.14272517,-0.14272517,1.7953285,0.18285708,0.18285708,-0.9338395,-0.17884612,-0.17884612,1.5263836,0.0,0.0
-0.9338395,-0.17884612,-0.17884612,1.5263836,0.4900713,0.4900713,-0.9125376,-0.20449643,-0.20449643,1.111093,0.0,0.0
-0.9125376,-0.20449643,-0.20449643,1.111093,-0.5633977,-0.5633977,-0.8915599,-0.2264514,-0.2264514,0.9733677,0.0,0.0
-0.8915599,-0.2264514,-0.2264514,0.9733677,-0.6131132,-0.6131132,-0.8723049,-0.24448115,-0.24448115,0.8176246,0.0,0.0
-0.8723049,-0.24448115,-0.24448115,0.8176246,-0.6707129,-0.6707129,-0.85590106,-0.258569775,-0.258569775,0.6521168,0.0,0.0
-0.85590106,-0.258569775,-0.258569775,0.6521168,-0.49801495,-0.49801495,-0.8450226,-0.2673653,-0.2673653,0.41366655,0.0,0.0
-0.8450226,-0.2673653,-0.2673653,0.41366655,0.15233949,0.15233949,-0.84590596,-0.266666025,-0.266666025,-0.033083238,0.0,0.0
-0.84590596,-0.266666025,-0.266666025,-0.033083238,0.241596865,0.241596865,-0.8591159,-0.25589055,-0.25589055,-0.50556135,0.0,0.0
-0.8591159,-0.25589055,-0.25589055,-0.50556135,0.62136485,0.62136485,-0.8853889,-0.23242551,-0.23242551,-1.0758066,0.0,0.0
-0.8853889,-0.23242551,-0.23242551,-1.0758066,0.7020327,0.7020327,-0.92039233,-0.19549805,-0.19549805,-1.6350547,0.0,0.0
-0.92039233,-0.19549805,-0.19549805,-1.6350547,-0.41056265,-0.41056265,-0.9518881,-0.1532229,-0.1532229,-1.805133,0.0,0.0
-0.9518881,-0.1532229,-0.1532229,-1.805133,-0.119283685,-0.119283685,-0.9777176,-0.104962305,-0.104962305,-1.9991822,0.0,0.0
-0.9777176,-0.104962305,-0.104962305,-1.9991822,0.5096109,0.5096109,-0.9953934,-0.047937453,-0.047937453,-2.309509,0.0,0.0
-0.9953934,-0.047937453,-0.047937453,-2.309509,-0.98360115,-0.98360115,-0.9999656,0.004147121,0.004147121,-2.0863347,0.0,0.0
-0.9999656,0.004147121,0.004147121,-2.0863347,0.90291665,0.90291665,-0.99209213,0.06275595,0.06275595,-2.350989,0.0,0.0
-0.99209213,0.06275595,0.06275595,-2.350989,-0.5898368,-0.5898368,-0.9737031,0.113910375,0.113910375,-2.079904,0.0,0.0
-0.9737031,0.113910375,0.113910375,-2.079904,-0.938868,-0.938868,-0.9519644,0.153104365,0.153104365,-1.6273781,0.0,0.0
-0.9519644,0.153104365,0.153104365,-1.6273781,-0.197024315,-0.197024315,-0.9293535,0.184595615,0.184595615,-1.3386143,0.0,0.0
-0.9293535,0.184595615,0.184595615,-1.3386143,0.73958425,0.73958425,-0.90376174,0.21401795,0.21401795,-1.2835962,0.0,0.0
-0.90376174,0.21401795,0.21401795,-1.2835962,0.30638325,0.30638325,-0.87994844,0.237534585,0.237534585,-1.0544842,0.0,0.0
-0.87994844,0.237534585,0.237534585,-1.0544842,0.5458193,0.5458193,-0.858664,0.256269485,0.256269485,-0.8619281,0.0,0.0
-0.858664,0.256269485,0.256269485,-0.8619281,-0.48045925,-0.48045925,-0.8500014,0.2633902,0.2633902,-0.33338612,0.0,0.0
-0.8500014,0.2633902,0.2633902,-0.33338612,0.86764545,0.86764545,-0.8447288,0.2675973,0.2675973,-0.19859445,0.0,0.0
-0.8447288,0.2675973,0.2675973,-0.19859445,0.30074045,0.30074045,-0.847728,0.265215575,0.265215575,0.112579346,0.0,0.0
-0.847728,0.265215575,0.265215575,0.112579346,-0.0100130355,-0.0100130355,-0.86106354,0.25424868,0.25424868,0.51340663,0.0,0.0
-0.86106354,0.25424868,0.25424868,0.51340663,-0.80606175,-0.80606175,-0.88855577,0.2293843,0.2293843,1.1365982,0.0,0.0
-0.88855577,0.2293843,0.2293843,1.1365982,0.6581197,0.6581197,-0.9161427,0.20042613,0.20042613,1.2832388,0.0,0.0
-0.9161427,0.20042613,0.20042613,1.2832388,-0.82502935,-0.82502935,-0.948959,0.157699735,0.157699735,1.8313867,0.0,0.0
-0.948959,0.157699735,0.157699735,1.8313867,-0.040578695,-0.040578695,-0.97657526,0.107588025,0.107588025,2.0801098,0.0,0.0
-0.97657526,0.107588025,0.107588025,2.0801098,-0.02009692,-0.02009692,-0.9945453,0.0521529875,0.0521529875,2.2475212,0.0,0.0
-0.9945453,0.0521529875,0.0521529875,2.2475212,0.8546102,0.8546102,-0.99999946,0.000513834,0.000513834,2.0693674,0.0,0.0
-0.99999946,0.000513834,0.000513834,2.0693674,-0.47890982,-0.47890982,-0.99399304,-0.0547216125,-0.0547216125,2.2138112,0.0,0.0
-0.99399304,-0.0547216125,-0.0547216125,2.2138112,0.5972044,0.5972044,-0.978592,-0.10290495,-0.10290495,1.9525675,0.0,0.0
-0.978592,-0.10290495,-0.10290495,1.9525675,-0.40831035,-0.40831035,-0.9543482,-0.149348215,-0.149348215,1.9207032,0.0,0.0
-0.9543482,-0.149348215,-0.149348215,1.9207032,0.8187552,0.8187552,-0.93018526,-0.183545215,-0.183545215,1.4510542,0.0,0.0
-0.93018526,-0.183545215,-0.183545215,1.4510542,0.8393135,0.8393135,-0.9122404,-0.20482768,-0.20482768,0.9239424,0.0,0.0
-0.9122404,-0.20482768,-0.20482768,0.9239424,-0.2429324,-0.2429324,-0.89757645,-0.22042942,-0.22042942,0.68958056,0.0,0.0
-0.89757645,-0.22042942,-0.22042942,0.68958056,0.44405565,0.44405565,-0.89254385,-0.22548029,-0.22548029,0.22571975,0.0,0.0
-0.89254385,-0.22548029,-0.22548029,0.22571975,-0.91640325,-0.91640325,-0.88885224,-0.229097,-0.229097,0.16242029,0.0,0.0
-0.88885224,-0.229097,-0.229097,0.16242029,0.5845477,0.5845477,-0.89687985,-0.22113712,-0.22113712,-0.3565895,0.0,0.0
-0.89687985,-0.22113712,-0.22113712,-0.3565895,0.3220899,0.3220899,-0.91354233,-0.203371825,-0.203371825,-0.7849222,0.0,0.0
-0.91354233,-0.203371825,-0.203371825,-0.7849222,0.71826005,0.71826005,-0.9381274,-0.17314513,-0.17314513,-1.305458,0.0,0.0
-0.9381274,-0.17314513,-0.17314513,-1.305458,-0.095423585,-0.095423585,-0.96193856,-0.136632875,-0.136632875,-1.5365485,0.0,0.0
-0.96193856,-0.136632875,-0.136632875,-1.5365485,0.6976562,0.6976562,-0.9839783,-0.089144165,-0.089144165,-1.9507947,0.0,0.0
