x1,x1_,x2,x3,x4,a1,a2,x11,x11_,x12,x13,x14,r,d
-0.47135905,-0.47135905,-0.16679525,-0.16679525,2.6533961,-0.5143875,-0.5143875,-0.44623938,-0.44623938,-0.22554472,-0.22554472,2.5575194,0.0,0.0
-0.44623938,-0.44623938,-0.22554472,-0.22554472,2.5575194,0.5100725,0.5100725,-0.4206008,-0.4206008,-0.2703608,-0.2703608,2.0661807,0.0,0.0
-0.4206008,-0.4206008,-0.2703608,-0.2703608,2.0661807,-0.4814251,-0.4814251,-0.3945211,-0.3945211,-0.307169525,-0.307169525,1.8050671,0.0,0.0
-0.3945211,-0.3945211,-0.307169525,-0.307169525,1.8050671,0.24126762,0.24126762,-0.37420175,-0.37420175,-0.33162185,-0.33162185,1.2719325,0.0,0.0
-0.37420175,-0.37420175,-0.33162185,-0.33162185,1.2719325,0.99217735,0.99217735,-0.3661895,-0.3661895,-0.34044862,-0.34044862,0.47684643,0.0,0.0
-0.3661895,-0.3661895,-0.34044862,-0.34044862,0.47684643,0.8398224,0.8398224,-0.3710165,-0.3710165,-0.335181685,-0.335181685,-0.28577322,0.0,0.0
-0.3710165,-0.3710165,-0.335181685,-0.335181685,-0.28577322,-0.405131965,-0.405131965,-0.38198653,-0.38198653,-0.32262405,-0.32262405,-0.66700613,0.0,0.0
-0.38198653,-0.38198653,-0.32262405,-0.32262405,-0.66700613,0.546108,0.546108,-0.402355075,-0.402355075,-0.29683395,-0.29683395,-1.3147746,0.0,0.0
-0.402355075,-0.402355075,-0.29683395,-0.29683395,-1.3147746,0.0094629815,0.0094629815,-0.426923125,-0.426923125,-0.26026267,-0.26026267,-1.7628645,0.0,0.0
-0.426923125,-0.426923125,-0.26026267,-0.26026267,-1.7628645,-0.20466432,-0.20466432,-0.45176208,-0.45176208,-0.21426858,-0.21426858,-2.091859,0.0,0.0
-0.45176208,-0.45176208,-0.21426858,-0.21426858,-2.091859,-0.94073455,-0.94073455,-0.471987575,-0.471987575,-0.16500825,-0.16500825,-2.1310418,0.0,0.0
-0.471987575,-0.471987575,-0.16500825,-0.16500825,-2.1310418,-0.9094299,-0.9094299,-0.486715,-0.486715,-0.11449247,-0.11449247,-2.105725,0.0,0.0
-0.486715,-0.486715,-0.11449247,-0.11449247,-2.105725,0.6242492,0.6242492,-0.49709773,-0.49709773,-0.0537946,-0.0537946,-2.4647386,0.0,0.0
-0.49709773,-0.49709773,-0.0537946,-0.0537946,-2.4647386,-0.90545755,-0.90545755,-0.49999133,-0.49999133,0.00294588415,0.00294588415,-2.2737932,0.0,0.0
-0.49999133,-0.49999133,0.00294588415,0.00294588415,-2.2737932,-0.67214995,-0.67214995,-0.497017535,-0.497017535,0.054530453,0.054530453,-2.0677292,0.0,0.0
-0.497017535,-0.497017535,0.054530453,0.054530453,-2.0677292,-0.39211275,-0.39211275,-0.489763975,-0.489763975,0.10065409,0.10065409,-1.8682998,0.0,0.0
-0.489763975,-0.489763975,0.10065409,0.10065409,-1.8682998,0.3636125,0.3636125,-0.478544265,-0.478544265,0.14489785,0.14489785,-1.8264024,0.0,0.0
-0.478544265,-0.478544265,0.14489785,0.14489785,-1.8264024,-0.0698994,-0.0698994,-0.465543,-0.465543,0.18239985,0.18239985,-1.5880859,0.0,0.0
-0.465543,-0.465543,0.18239985,0.18239985,-1.5880859,-0.4226361,-0.4226361,-0.45389697,-0.45389697,0.20970825,0.20970825,-1.1876953,0.0,0.0
-0.45389697,-0.45389697,0.20970825,0.20970825,-1.1876953,-0.47042778,-0.47042778,-0.445919335,-0.445919335,0.226176815,0.226176815,-0.7320045,0.0,0.0
-0.445919335,-0.445919335,0.226176815,0.226176815,-0.7320045,-0.4079585,-0.4079585,-0.442821325,-0.442821325,0.232183725,0.232183725,-0.27035177,0.0,0.0
-0.442821325,-0.442821325,0.232183725,0.232183725,-0.27035177,0.4372796,0.4372796,-0.44220145,-0.44220145,0.23336214,0.23336214,-0.05326005,0.0,0.0
-0.44220145,-0.44220145,0.23336214,0.23336214,-0.05326005,0.455981225,0.455981225,-0.44405405,-0.44405405,0.22981735,0.22981735,0.15998879,0.0,0.0
-0.44405405,-0.44405405,0.22981735,0.22981735,0.15998879,0.3179481,0.3179481,-0.44866428,-0.44866428,0.22068161,0.22068161,0.40933037,0.0,0.0
-0.44866428,-0.44866428,0.22068161,0.22068161,0.40933037,-0.91437895,-0.91437895,-0.4592781,-0.4592781,0.1976452,0.1976452,1.0146664,0.0,0.0
-0.4592781,-0.4592781,0.1976452,0.1976452,1.0146664,-0.41842915,-0.41842915,-0.47227895,-0.47227895,0.16417247,0.16417247,1.436663,0.0,0.0
-0.47227895,-0.47227895,0.16417247,0.16417247,1.436663,0.6915735,0.6915735,-0.48309478,-0.48309478,0.128916325,0.128916325,1.4754497,0.0,0.0
-0.48309478,-0.48309478,0.128916325,0.128916325,1.4754497,-0.009585633,-0.009585633,-0.49217115,-0.49217115,0.08813378,0.08813378,1.6716999,0.0,0.0
-0.49217115,-0.49217115,0.08813378,0.08813378,1.6716999,-0.53180475,-0.53180475,-0.49843973,-0.49843973,0.03946952,0.03946952,1.963442,0.0,0.0
-0.49843973,-0.49843973,0.03946952,0.03946952,1.963442,0.197171075,0.197171075,-0.4999083,-0.4999083,-0.0095761595,-0.0095761595,1.9634949,0.0,0.0
-0.4999083,-0.4999083,-0.0095761595,-0.0095761595,1.9634949,0.95046205,0.95046205,-0.49738325,-0.49738325,-0.051087238,-0.051087238,1.663992,0.0,0.0
-0.49738325,-0.49738325,-0.051087238,-0.051087238,1.663992,0.6468666,0.6468666,-0.492620675,-0.492620675,-0.085585525,-0.085585525,1.3933011,0.0,0.0
-0.492620675,-0.492620675,-0.085585525,-0.085585525,1.3933011,0.25153155,0.25153155,-0.48666265,-0.48666265,-0.11471466,-0.11471466,1.1894634,0.0,0.0
-0.48666265,-0.48666265,-0.11471466,-0.11471466,1.1894634,0.004103652,0.004103652,-0.480208725,-0.480208725,-0.13928236,-0.13928236,1.0161604,0.0,0.0
-0.480208725,-0.480208725,-0.13928236,-0.13928236,1.0161604,0.6096664,0.6096664,-0.4756275,-0.4756275,-0.15420265,-0.15420265,0.6243369,0.0,0.0
-0.4756275,-0.4756275,-0.15420265,-0.15420265,0.6243369,0.16515197,0.16515197,-0.47290918,-0.47290918,-0.16234812,-0.16234812,0.3434873,0.0,0.0
-0.47290918,-0.47290918,-0.16234812,-0.16234812,0.3434873,-0.141457,-0.141457,-0.47174125,-0.47174125,-0.165711135,-0.165711135,0.14240223,0.0,0.0
-0.47174125,-0.47174125,-0.165711135,-0.165711135,0.14240223,-0.5428661,-0.5428661,-0.4712696,-0.4712696,-0.16704775,-0.16704775,0.05669535,0.0,0.0
-0.4712696,-0.4712696,-0.16704775,-0.16704775,0.05669535,0.47255382,0.47255382,-0.474006535,-0.474006535,-0.1591157,-0.1591157,-0.33564243,0.0,0.0
-0.474006535,-0.474006535,-0.1591157,-0.1591157,-0.33564243,0.31743595,0.31743595,-0.47906673,-0.47906673,-0.14316103,-0.14316103,-0.6695467,0.0,0.0
-0.47906673,-0.47906673,-0.14316103,-0.14316103,-0.6695467,0.115193715,0.115193715,-0.48513605,-0.48513605,-0.121008275,-0.121008275,-0.9188464,0.0,0.0
-0.48513605,-0.48513605,-0.121008275,-0.121008275,-0.9188464,-0.322231175,-0.322231175,-0.49059545,-0.49059545,-0.09651985,-0.09651985,-1.0036895,0.0,0.0
-0.49059545,-0.49059545,-0.09651985,-0.09651985,-1.0036895,0.5158294,0.5158294,-0.49583918,-0.49583918,-0.064369985,-0.064369985,-1.303218,0.0,0.0
-0.49583918,-0.49583918,-0.064369985,-0.064369985,-1.303218,0.37850663,0.37850663,-0.4992864,-0.4992864,-0.0267033,-0.0267033,-1.513325,0.0,0.0
-0.4992864,-0.4992864,-0.0267033,-0.0267033,-1.513325,0.1385712,0.1385712,-0.49982688,-0.49982688,0.013156255,0.013156255,-1.5949514,0.0,0.0
-0.49982688,-0.49982688,0.013156255,0.013156255,-1.5949514,-0.90430475,-0.90430475,-0.49790785,-0.49790785,0.045692075,0.045692075,-1.3039255,0.0,0.0
-0.49790785,-0.49790785,0.045692075,0.045692075,-1.3039255,-0.78906115,-0.78906115,-0.49500665,-0.49500665,0.07048705,0.07048705,-0.9986691,0.0,0.0
-0.49500665,-0.49500665,0.07048705,0.07048705,-0.9986691,0.3272371,0.3272371,-0.49090737,-0.49090737,0.094920775,0.094920775,-0.9911096,0.0,0.0
-0.49090737,-0.49090737,0.094920775,0.094920775,-0.9911096,0.4381694,0.4381694,-0.485667825,-0.485667825,0.118856035,0.118856035,-0.9801793,0.0,0.0
-0.485667825,-0.485667825,0.118856035,0.118856035,-0.9801793,0.49089065,0.49089065,-0.47948245,-0.47948245,0.14176245,0.14176245,-0.9491624,0.0,0.0
-0.47948245,-0.47948245,0.14176245,0.14176245,-0.9491624,0.7383376,0.7383376,-0.472144485,-0.472144485,0.16455874,0.16455874,-0.95802003,0.0,0.0
-0.472144485,-0.472144485,0.16455874,0.16455874,-0.95802003,-0.8020749,-0.8020749,-0.46814245,-0.46814245,0.17562078,0.17562078,-0.47055945,0.0,0.0
-0.46814245,-0.46814245,0.17562078,0.17562078,-0.47055945,-0.4866065,-0.4866065,-0.467603325,-0.467603325,0.177051215,0.177051215,-0.061146326,0.0,0.0
-0.467603325,-0.467603325,0.177051215,0.177051215,-0.061146326,0.6878222,0.6878222,-0.46758637,-0.46758637,0.17709601,0.17709601,-0.0019161729,0.0,0.0
-0.46758637,-0.46758637,0.17709601,0.17709601,-0.0019161729,-0.7160614,-0.7160614,-0.47168955,-0.47168955,0.1658583,0.1658583,0.47854626,0.0,0.0
-0.47168955,-0.47168955,0.1658583,0.1658583,0.47854626,0.9360945,0.9360945,-0.475274535,-0.475274535,0.15528725,0.15528725,0.44650537,0.0,0.0
-0.475274535,-0.475274535,0.15528725,0.15528725,0.44650537,-0.93898565,-0.93898565,-0.4821855,-0.4821855,0.132276685,0.132276685,0.96113193,0.0,0.0
-0.4821855,-0.4821855,0.132276685,0.132276685,0.96113193,-0.4223369,-0.4223369,-0.48968985,-0.48968985,0.101014095,0.101014095,1.2862481,0.0,0.0
-0.48968985,-0.48968985,0.101014095,0.101014095,1.2862481,0.7276016,0.7276016,-0.4949353,-0.4949353,0.07098631,0.07098631,1.2194887,0.0,0.0
-0.4949353,-0.4949353,0.07098631,0.07098631,1.2194887,-0.443250985,-0.443250985,-0.49879268,-0.49879268,0.0347254,0.0347254,1.4589435,0.0,0.0
-0.49879268,-0.49879268,0.0347254,0.0347254,1.4589435,-0.16676894,-0.16676894,-0.49998173,-0.49998173,-0.0042731265,-0.0042731265,1.5610622,0.0,0.0
-0.49998173,-0.49998173,-0.0042731265,-0.0042731265,1.5610622,-0.9553406,-0.9553406,-0.4974716,-0.4974716,-0.050219725,-0.050219725,1.8412547,0.0,0.0
-0.4974716,-0.4974716,-0.050219725,-0.050219725,1.8412547,-0.287282,-0.287282,-0.49069605,-0.49069605,-0.096007325,-0.096007325,1.8521098,0.0,0.0
-0.49069605,-0.49069605,-0.096007325,-0.096007325,1.8521098,0.149450525,0.149450525,-0.48102507,-0.48102507,-0.13643633,-0.13643633,1.6632636,0.0,0.0
-0.48102507,-0.48102507,-0.13643633,-0.13643633,1.6632636,0.6688094,0.6688094,-0.471497925,-0.471497925,-0.166402265,-0.166402265,1.2579663,0.0,0.0
-0.471497925,-0.471497925,-0.166402265,-0.166402265,1.2579663,0.23599136,0.23599136,-0.46318215,-0.46318215,-0.188314365,-0.188314365,0.93756545,0.0,0.0
-0.46318215,-0.46318215,-0.188314365,-0.188314365,0.93756545,0.5579897,0.5579897,-0.45845288,-0.45845288,-0.1995519,-0.1995519,0.487697,0.0,0.0
-0.45845288,-0.45845288,-0.1995519,-0.1995519,0.487697,0.9453616,0.9453616,-0.45939795,-0.45939795,-0.1973665,-0.1973665,-0.09523931,0.0,0.0
-0.45939795,-0.45939795,-0.1973665,-0.1973665,-0.09523931,0.46919015,0.46919015,-0.46448517,-0.46448517,-0.18507707,-0.18507707,-0.5320461,0.0,0.0
-0.46448517,-0.46448517,-0.18507707,-0.18507707,-0.5320461,-0.28187728,-0.28187728,-0.47088845,-0.47088845,-0.16811925,-0.16811925,-0.7250985,0.0,0.0
-0.47088845,-0.47088845,-0.16811925,-0.16811925,-0.7250985,-0.13671726,-0.13671726,-0.47823985,-0.47823985,-0.14589937,-0.14589937,-0.93626225,0.0,0.0
-0.47823985,-0.47823985,-0.14589937,-0.14589937,-0.93626225,-0.138359635,-0.138359635,-0.485618235,-0.485618235,-0.11905855,-0.11905855,-1.1136034,0.0,0.0
-0.485618235,-0.485618235,-0.11905855,-0.11905855,-1.1136034,-0.83617965,-0.83617965,-0.49115635,-0.49115635,-0.093624,-0.093624,-1.0413373,0.0,0.0
-0.49115635,-0.49115635,-0.093624,-0.093624,-1.0413373,0.15301065,0.15301065,-0.4959747,-0.4959747,-0.06331755,-0.06331755,-1.2276765,0.0,0.0
-0.4959747,-0.4959747,-0.06331755,-0.06331755,-1.2276765,0.6099713,0.6099713,-0.4993321,-0.4993321,-0.0258353985,-0.0258353985,-1.5056442,0.0,0.0
-0.4993321,-0.4993321,-0.0258353985,-0.0258353985,-1.5056442,0.3273171,0.3273171,-0.49976845,-0.49976845,0.0152155525,0.0152155525,-1.6425924,0.0,0.0
-0.49976845,-0.49976845,0.0152155525,0.0152155525,-1.6425924,0.47414282,0.47414282,-0.4964914,-0.4964914,0.0591295025,0.0591295025,-1.762012,0.0,0.0
-0.4964914,-0.4964914,0.0591295025,0.0591295025,-1.762012,0.585463,0.585463,-0.48891265,-0.48891265,0.104711205,0.104711205,-1.8489566,0.0,0.0
-0.48891265,-0.48891265,0.104711205,0.104711205,-1.8489566,-0.305455265,-0.305455265,-0.47897917,-0.47897917,0.143453675,0.143453675,-1.6002532,0.0,0.0
-0.47897917,-0.47897917,0.143453675,0.143453675,-1.6002532,-0.043032655,-0.043032655,-0.46801795,-0.46801795,0.175952285,0.175952285,-1.3721629,0.0,0.0
-0.46801795,-0.46801795,0.175952285,0.175952285,-1.3721629,-0.63519915,-0.63519915,-0.45945485,-0.45945485,0.197233975,0.197233975,-0.9176748,0.0,0.0
-0.45945485,-0.45945485,0.197233975,0.197233975,-0.9176748,0.060350275,0.060350275,-0.452909975,-0.452909975,0.211831435,0.211831435,-0.6399289,0.0,0.0
-0.452909975,-0.452909975,0.211831435,0.211831435,-0.6399289,0.7558798,0.7558798,-0.4469259,-0.4469259,0.224181235,0.224181235,-0.54894567,0.0,0.0
-0.4469259,-0.4469259,0.224181235,0.224181235,-0.54894567,0.359631925,0.359631925,-0.44327545,-0.44327545,0.23131554,0.23131554,-0.32056338,0.0,0.0
-0.44327545,-0.44327545,0.23131554,0.23131554,-0.32056338,0.044105115,0.044105115,-0.44342777,-0.44342777,0.2310234,0.2310234,0.013178381,0.0,0.0
-0.44342777,-0.44342777,0.2310234,0.2310234,0.013178381,-0.050403105,-0.050403105,-0.44767943,-0.44767943,0.222672715,0.222672715,0.37483442,0.0,0.0
-0.44767943,-0.44767943,0.222672715,0.222672715,0.37483442,-0.8063365,-0.8063365,-0.45775495,-0.45775495,0.20114775,0.20114775,0.95074445,0.0,1.0
0.44174212,0.44174212,0.23423043,0.23423043,-0.7797865,0.76527385,0.76527385,0.4492081,0.4492081,0.21957245,0.21957245,-0.65802306,1.0,0.0
0.4492081,0.4492081,0.21957245,0.21957245,-0.65802306,0.284997225,0.284997225,0.45365843,0.45365843,0.210223765,0.210223765,-0.41416353,0.0,0.0
0.45365843,0.45365843,0.210223765,0.210223765,-0.41416353,0.38483515,0.38483515,0.455884665,0.455884665,0.20535134,0.20535134,-0.21427843,0.0,0.0
0.455884665,0.455884665,0.20535134,0.20535134,-0.21427843,-0.261675715,-0.261675715,0.45409918,0.45409918,0.20927,0.20927,0.17225128,0.0,0.0
0.45409918,0.45409918,0.20927,0.20927,0.17225128,-0.54616225,-0.54616225,0.44705925,0.44705925,0.223915235,0.223915235,0.650005,0.0,0.0
0.44705925,0.44705925,0.223915235,0.223915235,0.650005,-0.7488747,-0.7488747,0.43269595,0.43269595,0.250547825,0.250547825,1.2105402,0.0,0.0
0.43269595,0.43269595,0.250547825,0.250547825,1.2105402,0.29499925,0.29499925,0.41273625,0.41273625,0.28222117,0.28222117,1.4978622,0.0,0.0
0.41273625,0.41273625,0.28222117,0.28222117,1.4978622,0.5450858,0.5450858,0.38637275,0.38637275,0.317358,0.317358,1.7576683,0.0,0.0
0.38637275,0.38637275,0.317358,0.317358,1.7576683,0.2592461,0.2592461,0.3499862,0.3499862,0.35708495,0.35708495,2.1559315,0.0,0.0
0.3499862,0.3499862,0.35708495,0.35708495,2.1559315,0.59757335,0.59757335,0.3024915,0.3024915,0.3981192,0.3981192,2.512287,0.0,0.0
0.3024915,0.3024915,0.3981192,0.3981192,2.512287,0.24473016,0.24473016,0.2388093,0.2388093,0.43928365,0.43928365,3.0360465,0.0,0.0
0.2388093,0.2388093,0.43928365,0.43928365,3.0360465,-0.7837986,-0.7837986,0.14844616,0.14844616,0.4774555,0.4774555,3.9301116,0.0,0.0
0.14844616,0.14844616,0.4774555,0.4774555,3.9301116,-0.95722215,-0.95722215,0.027368063,0.027368063,0.49925045,0.49925045,4.9334617,0.0,0.0
0.027368063,0.027368063,0.49925045,0.49925045,4.9334617,-0.353115825,-0.353115825,-0.11625134,-0.11625134,0.486297875,0.486297875,5.788272,0.0,0.0
-0.11625134,-0.11625134,0.486297875,0.486297875,5.788272,0.75560945,0.75560945,-0.261003315,-0.261003315,0.4264707,0.4264707,6.2910357,0.0,0.0
-0.261003315,-0.261003315,0.4264707,0.4264707,6.2910357,0.614403,0.614403,-0.38743928,-0.38743928,0.31605505,0.31605505,6.746421,0.0,0.0
-0.38743928,-0.38743928,0.31605505,0.31605505,6.746421,0.08839914,0.08839914,-0.4738933,-0.4738933,0.159452615,0.159452615,7.193984,0.0,0.0
-0.4738933,-0.4738933,0.159452615,0.159452615,7.193984,0.0018718401,0.0018718401,-0.49944655,-0.49944655,-0.023519255,-0.023519255,7.4326015,0.0,0.0
-0.49944655,-0.49944655,-0.023519255,-0.023519255,7.4326015,-0.23124808,-0.23124808,-0.456464765,-0.456464765,-0.20405859,-0.20405859,7.4666967,0.0,0.0
-0.456464765,-0.456464765,-0.20405859,-0.20405859,7.4666967,-0.8519891,-0.8519891,-0.35149583,-0.35149583,-0.35559905,-0.35559905,7.4162054,0.0,0.0
-0.35149583,-0.35149583,-0.35559905,-0.35559905,7.4162054,0.8778273,0.8778273,-0.21686232,-0.21686232,-0.45052272,-0.45052272,6.6194587,0.0,0.0
-0.21686232,-0.21686232,-0.45052272,-0.45052272,6.6194587,-0.98442495,-0.98442495,-0.068123585,-0.068123585,-0.495337425,-0.495337425,6.239002,0.0,0.0
-0.068123585,-0.068123585,-0.495337425,-0.495337425,6.239002,-0.36723903,-0.36723903,0.071571365,0.071571365,-0.494851025,-0.494851025,5.606168,0.0,0.0
0.071571365,0.071571365,-0.494851025,-0.494851025,5.606168,0.086389965,0.086389965,0.18802738,0.18802738,-0.4632987,-0.4632987,4.837974,0.0,0.0
0.18802738,0.18802738,-0.4632987,-0.4632987,4.837974,0.3812797,0.3812797,0.2769191,0.2769191,-0.41631215,-0.41631215,4.028642,0.0,0.0
0.2769191,0.2769191,-0.41631215,-0.41631215,4.028642,-0.053752455,-0.053752455,0.34372863,0.34372863,-0.36311242,-0.36311242,3.4202998,0.0,0.0
0.34372863,0.34372863,-0.36311242,-0.36311242,3.4202998,0.034216705,0.034216705,0.392051725,0.392051725,-0.310315075,-0.310315075,2.8653662,0.0,0.0
0.392051725,0.392051725,-0.310315075,-0.310315075,2.8653662,-0.3775992,-0.3775992,0.427851765,0.427851765,-0.258733185,-0.258733185,2.5131733,0.0,0.0
0.427851765,0.427851765,-0.258733185,-0.258733185,2.5131733,-0.5081269,-0.5081269,0.4544804,0.4544804,-0.20844078,-0.20844078,2.2775116,0.0,0.0
0.4544804,0.4544804,-0.20844078,-0.20844078,2.2775116,-0.9834487,-0.9834487,0.4750847,0.4750847,-0.15586707,-0.15586707,2.259885,0.0,0.0
0.4750847,0.4750847,-0.15586707,-0.15586707,2.259885,-0.80362525,-0.80362525,0.48966655,0.48966655,-0.101127015,-0.101127015,2.267172,0.0,0.0
0.48966655,0.48966655,-0.101127015,-0.101127015,2.267172,0.2095014,0.2095014,0.49745053,0.49745053,-0.05042782,-0.05042782,2.0526311,0.0,0.0
0.49745053,0.49745053,-0.05042782,-0.05042782,2.0526311,0.3072712,0.3072712,0.4999885,0.4999885,-0.00339347775,-0.00339347775,1.8848081,0.0,0.0
0.4999885,0.4999885,-0.00339347775,-0.00339347775,1.8848081,-0.9684089,-0.9684089,0.49741525,0.49741525,0.05077483,0.05077483,2.1702404,0.0,0.0
0.49741525,0.49741525,0.05077483,0.05077483,2.1702404,0.777211,0.777211,0.4897948,0.4897948,0.100504085,0.100504085,2.0132394,0.0,0.0
0.4897948,0.4897948,0.100504085,0.100504085,2.0132394,0.39623663,0.39623663,0.47697702,0.47697702,0.149976415,0.149976415,2.0451245,0.0,0.0
0.47697702,0.47697702,0.149976415,0.149976415,2.0451245,-0.99812935,-0.99812935,0.45383042,0.45383042,0.2098522,0.2098522,2.569528,0.0,0.0
0.45383042,0.45383042,0.2098522,0.2098522,2.569528,0.059703905,0.059703905,0.419204325,0.419204325,0.27252108,0.27252108,2.8663952,0.0,0.0
0.419204325,0.419204325,0.27252108,0.27252108,2.8663952,-0.6407606,-0.6407606,0.3659093,0.3659093,0.3407497,0.3407497,3.4674048,0.0,0.0
0.3659093,0.3659093,0.3407497,0.3407497,3.4674048,-0.3970376,-0.3970376,0.2889302,0.2889302,0.4080678,0.4080678,4.097641,0.0,0.0
0.2889302,0.2889302,0.4080678,0.4080678,4.097641,0.329064965,0.329064965,0.18803604,0.18803604,0.4632952,0.4632952,4.611023,0.0,0.0
0.18803604,0.18803604,0.4632952,0.4632952,4.611023,-0.05119288,-0.05119288,0.05960161,0.05960161,0.496434925,0.496434925,5.321324,0.0,0.0
0.05960161,0.05960161,0.496434925,0.496434925,5.321324,-0.20173174,-0.20173174,-0.09287616,-0.09287616,0.4912983,0.4912983,6.1264954,0.0,0.0
-0.09287616,-0.09287616,0.4912983,0.4912983,6.1264954,-0.093692625,-0.093692625,-0.25337685,-0.25337685,0.43104545,0.43104545,6.891551,0.0,0.0
-0.25337685,-0.25337685,0.43104545,0.43104545,6.891551,-0.225245235,-0.225245235,-0.39527285,-0.39527285,0.30620152,0.30620152,7.6056924,0.0,0.0
-0.39527285,-0.39527285,0.30620152,0.30620152,7.6056924,-0.3214164,-0.3214164,-0.4833109,-0.4833109,0.128103765,0.128103765,8.0,0.0,0.0
-0.4833109,-0.4833109,0.128103765,0.128103765,8.0,-0.94926325,-0.94926325,-0.49504477,-0.49504477,-0.070218755,-0.070218755,8.0,0.0,0.0
-0.49504477,-0.49504477,-0.070218755,-0.070218755,8.0,0.95548855,0.95548855,-0.4335851,-0.4335851,-0.249005915,-0.249005915,7.608025,0.0,0.0
-0.4335851,-0.4335851,-0.249005915,-0.249005915,7.608025,0.7996968,0.7996968,-0.32201758,-0.32201758,-0.38249795,-0.38249795,6.9946074,0.0,0.0
-0.32201758,-0.32201758,-0.38249795,-0.38249795,6.9946074,-0.384115,-0.384115,-0.1821852,-0.1821852,-0.46562705,-0.46562705,6.536095,0.0,0.0
-0.1821852,-0.1821852,-0.46562705,-0.46562705,6.536095,-0.63489555,-0.63489555,-0.035744735,-0.035744735,-0.498720675,-0.498720675,6.028123,0.0,0.0
-0.035744735,-0.035744735,-0.498720675,-0.498720675,6.028123,0.57272085,0.57272085,0.09141332,0.09141332,-0.4915726,-0.4915726,5.108226,0.0,0.0
0.09141332,0.09141332,-0.4915726,-0.4915726,5.108226,-0.90958375,-0.90958375,0.20207432,0.20207432,-0.45734665,-0.45734665,4.643742,0.0,0.0
0.20207432,0.20207432,-0.45734665,-0.45734665,4.643742,0.51277075,0.51277075,0.284891785,0.284891785,-0.4108974,-0.4108974,3.803891,0.0,0.0
0.284891785,0.284891785,-0.4108974,-0.4108974,3.803891,-0.11913475,-0.11913475,0.347135575,0.347135575,-0.359856785,-0.359856785,3.2232852,0.0,0.0
0.347135575,0.347135575,-0.359856785,-0.359856785,3.2232852,0.92990255,0.92990255,0.387789935,0.387789935,-0.31562475,-0.31562475,2.4045293,0.0,0.0
0.387789935,0.387789935,-0.31562475,-0.31562475,2.4045293,0.92933965,0.92933965,0.41251285,0.41251285,-0.282547625,-0.282547625,1.6522902,0.0,0.0
0.41251285,0.41251285,-0.282547625,-0.282547625,1.6522902,-0.0042305085,-0.0042305085,0.42909535,0.42909535,-0.25666553,-0.25666553,1.229738,0.0,0.0
0.42909535,0.42909535,-0.25666553,-0.25666553,1.229738,0.4161337,0.4161337,0.438054085,0.438054085,-0.24105732,-0.24105732,0.7198996,0.0,0.0
0.438054085,0.438054085,-0.24105732,-0.24105732,0.7198996,0.272153675,0.272153675,0.441346675,0.441346675,-0.23497468,-0.23497468,0.2766675,0.0,0.0
0.441346675,0.441346675,-0.23497468,-0.23497468,0.2766675,0.73862935,0.73862935,0.43780415,0.43780415,-0.241510915,-0.241510915,-0.2973833,0.0,0.0
0.43780415,0.43780415,-0.241510915,-0.241510915,-0.2973833,0.185158475,0.185158475,0.4288897,0.4288897,-0.257009,-0.257009,-0.7151972,0.0,0.0
0.4288897,0.4288897,-0.257009,-0.257009,-0.7151972,-0.85038035,-0.85038035,0.41764337,0.41764337,-0.2749073,-0.2749073,-0.8455966,0.0,0.0
0.41764337,0.41764337,-0.2749073,-0.2749073,-0.8455966,0.093331865,0.093331865,0.399116575,0.399116575,-0.3011743,-0.3011743,-1.2859571,0.0,0.0
0.399116575,0.399116575,-0.3011743,-0.3011743,-1.2859571,0.220884575,0.220884575,0.37036523,0.37036523,-0.33590117,-0.33590117,-1.8039839,0.0,0.0
0.37036523,0.37036523,-0.33590117,-0.33590117,-1.8039839,-0.19966899,-0.19966899,0.3303535,0.3303535,-0.37532195,-0.37532195,-2.247935,0.0,0.0
0.3303535,0.3303535,-0.37532195,-0.37532195,-2.247935,-0.090890855,-0.090890855,0.27508915,0.27508915,-0.417523625,-0.417523625,-2.7836506,0.0,0.0
0.27508915,0.27508915,-0.417523625,-0.417523625,-2.7836506,0.13315116,0.13315116,0.199343025,0.199343025,-0.45854375,-0.45854375,-3.4498816,0.0,0.0
0.199343025,0.199343025,-0.45854375,-0.45854375,-3.4498816,-0.77472865,-0.77472865,0.10658565,0.10658565,-0.48850742,-0.48850742,-3.9052784,0.0,0.0
0.10658565,0.10658565,-0.48850742,-0.48850742,-3.9052784,0.179404615,0.179404615,-0.009886017,-0.009886017,-0.49990225,-0.49990225,-4.691861,0.0,0.0
-0.009886017,-0.009886017,-0.49990225,-0.49990225,-4.691861,0.8654713,0.8654713,-0.1500708,-0.1500708,-0.47694735,-0.47694735,-5.701356,0.0,0.0
-0.1500708,-0.1500708,-0.47694735,-0.47694735,-5.701356,0.79882775,0.79882775,-0.2976594,-0.2976594,-0.401744785,-0.401744785,-6.656425,0.0,0.0
-0.2976594,-0.2976594,-0.401744785,-0.401744785,-6.656425,-0.373386025,-0.373386025,-0.4193832,-0.4193832,-0.2722457,-0.2722457,-7.1470265,0.0,0.0
-0.4193832,-0.4193832,-0.2722457,-0.2722457,-7.1470265,-0.6614908,-0.6614908,-0.48922962,-0.48922962,-0.10322004,-0.10322004,-7.356948,0.0,0.0
-0.48922962,-0.48922962,-0.10322004,-0.10322004,-7.356948,0.8392851,0.8392851,-0.4919001,-0.4919001,0.089634275,0.089634275,-7.763563,0.0,0.0
