x1, x2, x3, x4, x5, x6, x7, x8, x9, x10, x11, x12, x13, x14, x15, x16, a1, a2, a3, a4, a5, a6, y1, y2, y3, y4, y5, y6, y7, y8, y9, y10, y11, y12, y13, y14, y15, y16, r, d
-0.28513504085010805,0.3968977784049439,-0.5531184257881536,0.8100623959989698,-0.6963568713341588,0.680967748215788,-0.4414167210343165,-0.3705717327395736,1.5294016301790068,-1.4900638528317127,2.768408971039099,-2.1331425822484262,1.2452013018612813,-0.9101295221254182,1.3729409249076376,-2.2258094469801963,0.028199723,0.6297181,-0.7972930203834918,-0.15776711973855218,0.29371202600465307,0.6310827057366777,-0.3379885339580299,0.48871178290811995,-0.6134041732892423,0.8454759740835236,-0.7363991532229835,0.737182345525965,-0.5101480439657804,-0.2001211489349941,1.147343197277455,-1.184705760751421,1.8893801614217505,-0.9401120106516874,0.5535420357076223,-1.096833688820137,1.451681845498443,-1.2600871704855032,0,0
-0.3379885339580299,0.48871178290811995,-0.6134041732892423,0.8454759740835236,-0.7363991532229835,0.737182345525965,-0.5101480439657804,-0.2001211489349941,1.147343197277455,-1.184705760751421,1.8893801614217505,-0.9401120106516874,0.5535420357076223,-1.096833688820137,1.451681845498443,-1.2600871704855032,-0.21291558,0.45670825,-0.5991576830694003,0.28585635185410685,-0.39648321966567734,0.3705080953153237,-0.37788542480866716,0.5490341351740852,-0.6378808027894071,0.8597581431590241,-0.77456635600313,0.7857999169569242,-0.545485514473991,-0.07246241130021001,0.7687826968765279,-0.8328022252228784,1.1644101302055907,-0.30413076636548986,0.1697764464658345,-0.8242262938136059,0.9996139054796478,-0.5320114694323768,0,0
-0.37788542480866716,0.5490341351740852,-0.6378808027894071,0.8597581431590241,-0.77456635600313,0.7857999169569242,-0.545485514473991,-0.07246241130021001,0.7687826968765279,-0.8328022252228784,1.1644101302055907,-0.30413076636548986,0.1697764464658345,-0.8242262938136059,0.9996139054796478,-0.5320114694323768,-0.5380678,0.5317372,-0.346962102983035,0.09558866458331283,0.4545867640717913,-0.9967903567313732,-0.39739216664131155,0.568208192053109,-0.6263556366482238,0.8520543244751647,-0.8073754999946781,0.847530354121551,-0.6074861840265194,-0.06460216312947899,0.09129253807610707,-0.15825156540971283,-0.18179330855851683,0.868855425551524,-0.5541656770804104,-0.7962891053402406,2.0322709267537507,-2.4780968315193292,0,0
-0.39739216664131155,0.568208192053109,-0.6263556366482238,0.8520543244751647,-0.8073754999946781,0.847530354121551,-0.6074861840265194,-0.06460216312947899,0.09129253807610707,-0.15825156540971283,-0.18179330855851683,0.868855425551524,-0.5541656770804104,-0.7962891053402406,2.0322709267537507,-2.4780968315193292,0.69050175,0.55195665,0.3371775421882454,0.0006182007247632626,-0.9792006412227248,-0.3356807773192585,-0.415384743673335,0.5771114821156305,-0.5981100536529732,0.8319108019391149,-0.8315303901249734,0.913344335196199,-0.6982692316106727,0.07696272037953433,0.5484590728858469,-0.728402547334112,0.6095063746015644,0.5481739185213148,-0.450429036115631,-0.42649009817688727,1.287393513970822,-2.088082579919646,0,0
-0.415384743673335,0.5771114821156305,-0.5981100536529732,0.8319108019391149,-0.8315303901249734,0.913344335196199,-0.6982692316106727,0.07696272037953433,0.5484590728858469,-0.728402547334112,0.6095063746015644,0.5481739185213148,-0.450429036115631,-0.42649009817688727,1.287393513970822,-2.088082579919646,-0.64218163,0.10324449,0.4487807329020037,0.2378365806450291,-0.9923632630309587,-0.056158194332871725,-0.4289972945396663,0.5790293906552266,-0.5750351006682128,0.8245309280868214,-0.8462006807175761,0.9483891838185793,-0.768349028052541,-0.08996102631927785,-0.13435592299236887,0.033078251313062385,-0.493268027763451,0.6051832789832283,0.07535843828025976,-0.31421903839379695,0.4863575183762914,-1.4472492035020261,0,0
-0.4289972945396663,0.5790293906552266,-0.5750351006682128,0.8245309280868214,-0.8462006807175761,0.9483891838185793,-0.768349028052541,-0.08996102631927785,-0.13435592299236887,0.033078251313062385,-0.493268027763451,0.6051832789832283,0.07535843828025976,-0.31421903839379695,0.4863575183762914,-1.4472492035020261,-0.9391182,0.48711962,0.8479358046865677,-0.7245070276168151,0.7554803120172939,-0.6204600230782003,-0.401893589655709,0.5135707860076892,-0.5261760172636213,0.8320330818486557,-0.877335919911079,0.9840576773806726,-0.8382681110363303,-0.4461453099183879,-1.3410642278450722,1.3034379601985906,-2.750968773169687,1.8410219717892613,0.2631285500358559,-1.2041551372120978,1.2671708547405593,-2.0102511873445983,0,0
-0.401893589655709,0.5135707860076892,-0.5261760172636213,0.8320330818486557,-0.877335919911079,0.9840576773806726,-0.8382681110363303,-0.4461453099183879,-1.3410642278450722,1.3034379601985906,-2.750968773169687,1.8410219717892613,0.2631285500358559,-1.2041551372120978,1.2671708547405593,-2.0102511873445983,-0.13218692,0.877686,-0.5428492600006332,-0.01583300018594902,-0.2838429913483129,-0.779769419626956,-0.3473881943378286,0.3908253376433451,-0.4285722515392818,0.8219220491275521,-0.9182449839558551,1.0406113382233388,-0.9339615512681605,-0.3213617960329866,-1.5764300576877344,1.430520263283536,-3.396356529074147,3.043865007955662,-0.7826092566061899,-0.8241454433895031,1.5373892370036415,-2.726292864518862,0,0
-0.3473881943378286,0.3908253376433451,-0.4285722515392818,0.8219220491275521,-0.9182449839558551,1.0406113382233388,-0.9339615512681605,-0.3213617960329866,-1.5764300576877344,1.430520263283536,-3.396356529074147,3.043865007955662,-0.7826092566061899,-0.8241454433895031,1.5373892370036415,-2.726292864518862,0.08258968,0.8865561,0.6330262544479641,0.041901160335427345,-0.2219168421398563,0.4560037248513651,-0.2902996632000691,0.25139239752786574,-0.3005616085966233,0.7899700476202431,-0.95268537897642,1.0929842005771409,-1.0198471867887828,-0.3759335900527933,-1.6346275506064556,1.4200412015486563,-3.5573646305344373,3.339520087746488,-0.8242545578341347,-0.8843632304929802,1.0992490281996625,-1.6320341820395476,0,0
-0.2902996632000691,0.25139239752786574,-0.3005616085966233,0.7899700476202431,-0.95268537897642,1.0929842005771409,-1.0198471867887828,-0.3759335900527933,-1.6346275506064556,1.4200412015486563,-3.5573646305344373,3.339520087746488,-0.8242545578341347,-0.8843632304929802,1.0992490281996625,-1.6320341820395476,-0.22304204,-0.0756246,0.0782017935317604,0.9187598376821069,0.11359373632849623,-0.7719091999894423,-0.2347815789449025,0.11626752314389877,-0.17461847618441637,0.7481038719461244,-0.9692459441515778,1.1355313064431578,-1.1041825252054698,-0.37049089959196607,-1.5223715518128227,1.3567348974860067,-3.211023187820046,2.968794843872865,-1.2528712921060343,0.0339439519651146,1.0204352270362063,-2.5374051384398655,0,0
-0.2347815789449025,0.11626752314389877,-0.17461847618441637,0.7481038719461244,-0.9692459441515778,1.1355313064431578,-1.1041825252054698,-0.37049089959196607,-1.5223715518128227,1.3567348974860067,-3.211023187820046,2.968794843872865,-1.2528712921060343,0.0339439519651146,1.0204352270362063,-2.5374051384398655,0.728401,0.48242876,-0.3591489503916316,0.4045596034904706,0.505813454648802,-0.9510581150784583,-0.2001789230486488,0.016968952031458116,-0.05933389726488056,0.6796824108936043,-0.9533446197937754,1.1831289281228614,-1.2234843877960164,-0.19942811512279296,-0.6435301434285212,0.413835186900805,-1.8194707214399861,2.8187753096742805,-2.1530157139339887,0.7544291213072255,1.3289092689731865,-3.362096614151949,0,0
-0.2001789230486488,0.016968952031458116,-0.05933389726488056,0.6796824108936043,-0.9533446197937754,1.1831289281228614,-1.2234843877960164,-0.19942811512279296,-0.6435301434285212,0.413835186900805,-1.8194707214399861,2.8187753096742805,-2.1530157139339887,0.7544291213072255,1.3289092689731865,-3.362096614151949,0.42452607,-0.4437388,0.960886058777227,0.5001863023765483,-0.6344344332019396,-0.424154738355506,-0.20220463511832382,-0.010167113589560198,0.0009275384129681903,0.625549781210265,-0.9193705108225849,1.2184385736359549,-1.349852305138652,-0.07057323790720382,0.34605141179669596,-0.49845956043722306,0.412543127336801,0.247936088402542,-0.5560984085774979,0.8993055736566425,0.47474866812470307,-2.9772207182526027,0,0
-0.20220463511832382,-0.010167113589560198,0.0009275384129681903,0.625549781210265,-0.9193705108225849,1.2184385736359549,-1.349852305138652,-0.07057323790720382,0.34605141179669596,-0.49845956043722306,0.412543127336801,0.247936088402542,-0.5560984085774979,0.8993055736566425,0.47474866812470307,-2.9772207182526027,0.74276227,0.421731,-0.0967039878706752,0.487817598890959,-0.038877826792546255,-0.40264989659432837,-0.2370048839212912,0.0274375104337407,0.0077158992787661924,0.5944618581391996,-0.8752855624229127,1.235992559211943,-1.4689138910603297,0.14935178514533826,0.9800094188950783,-1.215157351566505,1.4316650330232497,0.10199905394055601,-1.0021663278157158,1.3117586921599094,0.39630599532515126,-2.975328248250485,0,0
-0.2370048839212912,0.0274375104337407,0.0077158992787661924,0.5944618581391996,-0.8752855624229127,1.235992559211943,-1.4689138910603297,0.14935178514533826,0.9800094188950783,-1.215157351566505,1.4316650330232497,0.10199905394055601,-1.0021663278157158,1.3117586921599094,0.39630599532515126,-2.975328248250485,-0.8533937,0.86789405,-0.5235829413966475,0.9744048591950683,-0.7972703957306573,-0.3807726338793369,-0.2503913918286318,0.011549635811485222,0.07735033633336262,0.5115752741108561,-0.8002278202212544,1.244487397672429,-1.591497956543538,-0.1318198106273018,-0.7761560002024428,0.5024544922251192,-2.130941083065693,3.3147044529930723,-3.166114956406595,2.5101147474557988,-0.0200172555158364,-3.1334787831265802,0,0
-0.2503913918286318,0.011549635811485222,0.07735033633336262,0.5115752741108561,-0.8002278202212544,1.244487397672429,-1.591497956543538,-0.1318198106273018,-0.7761560002024428,0.5024544922251192,-2.130941083065693,3.3147044529930723,-3.166114956406595,2.5101147474557988,-0.0200172555158364,-3.1334787831265802,-0.57236177,0.81494164,-0.1072665667683638,-0.8401987705163254,-0.9160437226622329,-0.8573999033721007,-0.21106859658815624,-0.11023900076678686,0.23757988872494126,0.372413147404425,-0.6947497901786941,1.2339421444711045,-1.7121334227712148,-0.5574886885071909,-1.5780769544025712,1.3795932251628962,-3.7742143296356487,4.536850775603006,-3.7420073577153894,2.792740945013732,-0.5395642195100538,-2.87915849773748,0,0
-0.21106859658815624,-0.11023900076678686,0.23757988872494126,0.372413147404425,-0.6947497901786941,1.2339421444711045,-1.7121334227712148,-0.5574886885071909,-1.5780769544025712,1.3795932251628962,-3.7742143296356487,4.536850775603006,-3.7420073577153894,2.792740945013732,-0.5395642195100538,-2.87915849773748,0.4417576,0.6936782,-0.0427622013575803,-0.7702585300559341,0.01878589169661793,0.7577406850968007,-0.1707182005561165,-0.23460932168994278,0.39933670758914086,0.2454228798018133,-0.6126820129870901,1.2123103413745222,-1.7621997156952511,-0.5396517944279263,-0.8744192086461466,0.6834039736198001,-2.539032718814487,3.6188142760859674,-2.619747678011157,1.3036026929717222,-0.4972573528414754,0.21084259793894544,0,0
-0.1707182005561165,-0.23460932168994278,0.39933670758914086,0.2454228798018133,-0.6126820129870901,1.2123103413745222,-1.7621997156952511,-0.5396517944279263,-0.8744192086461466,0.6834039736198001,-2.539032718814487,3.6188142760859674,-2.619747678011157,1.3036026929717222,-0.4972573528414754,0.21084259793894544,0.9294719,-0.542654,-0.1559753771376126,-0.08085288741082919,0.2003220508571062,-0.19844596059656183,-0.17356621091666416,-0.27613879133115404,0.49613951153003577,0.16665855500267052,-0.5723873320893046,1.196986980974544,-1.7512143097299715,-0.08882151769479428,0.5547425615276407,-0.7662143911104664,0.3179006622784336,1.3755079329111737,-1.4185503645896043,0.753506632576503,-0.24496670904838383,0.2036239396247928,0,0
-0.17356621091666416,-0.27613879133115404,0.49613951153003577,0.16665855500267052,-0.5723873320893046,1.196986980974544,-1.7512143097299715,-0.08882151769479428,0.5547425615276407,-0.7662143911104664,0.3179006622784336,1.3755079329111737,-1.4185503645896043,0.753506632576503,-0.24496670904838383,0.2036239396247928,0.6755009,-0.10667701,0.0923553495671543,0.9358521434004226,-0.8882383339692812,0.9359098547698517,-0.21689368604256717,-0.24254592951672374,0.541287532559446,0.10550554950290095,-0.5273472035150076,1.1730621638162506,-1.7361357350040534,0.24906321066849085,1.0832445934093078,-1.3751207144411044,1.3254072643221466,0.9007686127883349,-1.6569818596247494,1.512195346957894,-0.957712046127846,0.5392685056964619,0,0
-0.21689368604256717,-0.24254592951672374,0.541287532559446,0.10550554950290095,-0.5273472035150076,1.1730621638162506,-1.7361357350040534,0.24906321066849085,1.0832445934093078,-1.3751207144411044,1.3254072643221466,0.9007686127883349,-1.6569818596247494,1.512195346957894,-0.957712046127846,0.5392685056964619,-0.40846673,-0.7691399,0.7950779817281646,-0.5292121452635299,0.6795304873842583,-0.15968393722859475,-0.26458831689318607,-0.18458848831319352,0.5359542659832519,0.09657950602734297,-0.5096961336913629,1.1508357869988899,-1.7130068138188443,0.30693116904987167,0.8628482990038536,-1.034789583800257,1.5919639626551874,-1.1391174710071494,1.1749078616257247,-0.6136307684776813,-0.15201777890303975,0.620075602073627,0,0
-0.26458831689318607,-0.18458848831319352,0.5359542659832519,0.09657950602734297,-0.5096961336913629,1.1508357869988899,-1.7130068138188443,0.30693116904987167,0.8628482990038536,-1.034789583800257,1.5919639626551874,-1.1391174710071494,1.1749078616257247,-0.6136307684776813,-0.15201777890303975,0.620075602073627,-0.09029162,-0.029719662,0.3935262744822769,-0.6839231700124428,-0.11017407715966665,-0.8329624769881174,-0.30301369225843106,-0.12012427590849978,0.47601494996147803,0.16578170483286128,-0.549966052396562,1.1486359916137288,-1.6959940299712946,0.2532121231749581,0.7716138505965728,-0.8923510140324613,1.638607570411849,-1.8383115689706027,2.2311604413983614,-1.3468503218881407,0.018449978159552707,0.24454879225593856,0,0
-0.30301369225843106,-0.12012427590849978,0.47601494996147803,0.16578170483286128,-0.549966052396562,1.1486359916137288,-1.6959940299712946,0.2532121231749581,0.7716138505965728,-0.8923510140324613,1.638607570411849,-1.8383115689706027,2.2311604413983614,-1.3468503218881407,0.018449978159552707,0.24454879225593856,0.60463065,0.15774551,-0.2056942734873148,0.11392004531456612,0.3629799668760183,0.31364842659339764,-0.35071868131753176,-0.036861393142551414,0.401712693788206,0.24347669632434332,-0.5974639606265683,1.1512190851157473,-1.6829447875234873,0.44009513142154155,1.2860845098041345,-1.4643641726960026,2.482569851904316,-1.8737286848096697,1.6769071197771925,-1.0455054495155174,0.11461037160756399,0.40563786301925203,0,0
-0.35071868131753176,-0.036861393142551414,0.401712693788206,0.24347669632434332,-0.5974639606265683,1.1512190851157473,-1.6829447875234873,0.44009513142154155,1.2860845098041345,-1.4643641726960026,2.482569851904316,-1.8737286848096697,1.6769071197771925,-1.0455054495155174,0.11461037160756399,0.40563786301925203,-0.9727164,0.28153887,0.8555141321482167,0.6174674131521807,0.5093793250922705,-0.581044295389813,-0.37811929321346455,0.012200681739144894,0.3497953806055862,0.3036732028251217,-0.63234440279576,1.1543328122405254,-1.6760594250719212,-0.1595304533650037,-0.08198242120846455,0.05288548788176484,0.0276641214621981,-0.7355052309178125,1.3381577520182024,-0.7163654955687241,0.05608379368022276,-0.06376382536402146,0,0
-0.37811929321346455,0.012200681739144894,0.3497953806055862,0.3036732028251217,-0.63234440279576,1.1543328122405254,-1.6760594250719212,-0.1595304533650037,-0.08198242120846455,0.05288548788176484,0.0276641214621981,-0.7355052309178125,1.3381577520182024,-0.7163654955687241,0.05608379368022276,-0.06376382536402146,0.6376685,0.25775787,-0.6559605265914124,-0.23836117462269302,-0.6238606889683143,0.6773152268435776,-0.38997990710991126,0.029454006199096543,0.32688170949336276,0.3424671870105226,-0.654061108576016,1.1520425254117415,-1.6692926149949638,0.10816221178153983,0.4915729470122081,-0.6370709676134939,0.8254747288171431,-0.4218338676002269,0.6263979317367887,-0.38617268447386005,-0.16573885586227682,0.3985667761430264,0,0
-0.38997990710991126,0.029454006199096543,0.32688170949336276,0.3424671870105226,-0.654061108576016,1.1520425254117415,-1.6692926149949638,0.10816221178153983,0.4915729470122081,-0.6370709676134939,0.8254747288171431,-0.4218338676002269,0.6263979317367887,-0.38617268447386005,-0.16573885586227682,0.3985667761430264,-0.6256201,-0.3999673,-0.1863973584433051,0.020316118287654783,-0.26932898502368796,-0.8076942309722963,-0.4009596418548508,0.040843202714705124,0.31911179376324017,0.361443613562494,-0.6605179399277173,1.1422102172975963,-1.666798973290083,-0.1290648453348823,-0.11366735949994569,0.07944053848980626,-0.24452090030251927,0.02971438232332979,0.325584325140003,0.05835307018750811,-0.3236366095837321,-0.26839135332533864,0,0
-0.4009596418548508,0.040843202714705124,0.31911179376324017,0.361443613562494,-0.6605179399277173,1.1422102172975963,-1.666798973290083,-0.1290648453348823,-0.11366735949994569,0.07944053848980626,-0.24452090030251927,0.02971438232332979,0.325584325140003,0.05835307018750811,-0.3236366095837321,-0.26839135332533864,-0.11457579,0.63561004,0.8486106322655571,-0.032476144739088664,0.965911958265959,-0.9766455523623789,-0.3900687079591766,0.018164378979977733,0.32580369678502935,0.3769521111635776,-0.6650201385162305,1.1393245315849876,-1.6896201340293837,-0.3945303102616744,-0.4613657945640934,0.45827988226805416,-0.8771896444090406,0.30027134192585386,0.4454818025687972,-0.27890446491004156,0.17676005395247052,-0.8614384527720658,0,0
-0.3900687079591766,0.018164378979977733,0.32580369678502935,0.3769521111635776,-0.6650201385162305,1.1393245315849876,-1.6896201340293837,-0.3945303102616744,-0.4613657945640934,0.45827988226805416,-0.8771896444090406,0.30027134192585386,0.4454818025687972,-0.27890446491004156,0.17676005395247052,-0.8614384527720658,0.05087714,-0.5146803,0.1479146323092983,-0.5132925992575683,0.2772332190260698,0.3463361306306343,-0.3793742127348662,0.004467456534009794,0.31035392785724636,0.4196290124103359,-0.6937138302367396,1.1511139080145458,-1.7134046641203535,-0.24370178214637675,-0.03824566305760391,0.07972660278935376,0.18095246182065394,-1.0459709938099386,1.64980371450437,-1.1247208025677216,0.40115759296335357,-0.3348722615637373,0,0
-0.3793742127348662,0.004467456534009794,0.31035392785724636,0.4196290124103359,-0.6937138302367396,1.1511139080145458,-1.7134046641203535,-0.24370178214637675,-0.03824566305760391,0.07972660278935376,0.18095246182065394,-1.0459709938099386,1.64980371450437,-1.1247208025677216,0.40115759296335357,-0.3348722615637373,0.81685674,-0.21263152,0.0663760536980484,-0.28061260982362146,-0.588296123644626,-0.024442766227260382,-0.4008685275037769,0.05675584934960154,0.23705071078988968,0.5009231589098468,-0.7408338972664517,1.1608148767230773,-1.7241552442460975,0.21344554424498124,1.0708434477137272,-1.1170312315658584,2.369504740545032,-2.570150278894207,2.3641899596739364,-1.1897164910193145,0.0677405217232973,-0.2007193437605707,0,0
-0.4008685275037769,0.05675584934960154,0.23705071078988968,0.5009231589098468,-0.7408338972664517,1.1608148767230773,-1.7241552442460975,0.21344554424498124,1.0708434477137272,-1.1170312315658584,2.369504740545032,-2.570150278894207,2.3641899596739364,-1.1897164910193145,0.0677405217232973,-0.2007193437605707,-0.3376577,-0.25687397,0.9162999829386776,-0.20716721694387563,0.8553482089908686,-0.7824402242200468,-0.4360646972443756,0.14367921476313644,0.12572749107665016,0.6058852556754295,-0.7936800536200489,1.1686446635286465,-1.7385968208886096,-0.09439543790727577,0.7431740401344823,-0.6484742902989794,1.9627389021813788,-2.9366993216294026,2.8142637577365086,-1.4147275268452204,0.3163837384545324,-0.5131218918263558,0,0
-0.4360646972443756,0.14367921476313644,0.12572749107665016,0.6058852556754295,-0.7936800536200489,1.1686446635286465,-1.7385968208886096,-0.09439543790727577,0.7431740401344823,-0.6484742902989794,1.9627389021813788,-2.9366993216294026,2.8142637577365086,-1.4147275268452204,0.3163837384545324,-0.5131218918263558,0.3068986,-0.87079734,-0.6690931188142064,0.12780687231151489,0.32805707636472503,0.9359961748362271,-0.4739019686935178,0.24553962787973904,-0.003879144329342471,0.7127474186091083,-0.8441494406593305,1.1814689784470975,-1.7459063969436366,0.10903796586744988,1.3128790012136176,-1.1977407965851687,3.0464800594676316,-3.4951584705927536,2.516801031447146,-1.106849789668479,0.32530237683262225,0.1346595208959475,0,0
