x1, x2, x3, x4, x5, x6, x7, x8, x9, x10, a1, a2, a3, x11, x12, x13, x14, x15, x16, x17, x18, x19, x110, r, d
-0.2501687606296728,0.35613437587468855,-0.512685175745401,0.6699447349543786,-0.07212627736596475,1.4989896502246047,-1.4924611578447644,2.8682172343015693,-2.4214287857739873,1.4894888845886363,0.028199723,0.6297181,-0.7972930203834918,-0.303126208378192,0.45093613826908174,-0.5774507086575879,0.692253617864629,0.10555500595580675,1.1234386058074564,-1.1922526421684567,1.950296303560516,-0.8927029151972243,-0.3180154103205333,0,0
-0.303126208378192,0.45093613826908174,-0.5774507086575879,0.692253617864629,0.10555500595580675,1.1234386058074564,-1.1922526421684567,1.950296303560516,-0.8927029151972243,-0.3180154103205333,-0.21291558,0.45670825,-0.5991576830694003,-0.3425261029945677,0.50990120523975,-0.5897742487319018,0.6554849552547107,0.2098114719453171,0.698407427262578,-0.7992797465162065,1.032125261998705,0.25860388750890284,-1.5071433352327444,0,0
-0.3425261029945677,0.50990120523975,-0.5897742487319018,0.6554849552547107,0.2098114719453171,0.698407427262578,-0.7992797465162065,1.032125261998705,0.25860388750890284,-1.5071433352327444,-0.5380678,0.5317372,-0.346962102983035,-0.3601243507707824,0.5221330741288823,-0.5541312657940505,0.5798206041387681,0.21005897737935028,-0.01983679071314956,-0.08976864505878443,-0.40966344389609194,1.523505978966529,-2.280133984506782,0,0
-0.3601243507707824,0.5221330741288823,-0.5541312657940505,0.5798206041387681,0.21005897737935028,-0.01983679071314956,-0.08976864505878443,-0.40966344389609194,1.523505978966529,-2.280133984506782,0.69050175,0.55195665,0.3371775421882454,-0.3747477358385316,0.5199150862722469,-0.49691929549606795,0.49504125986980585,0.2870316451551677,0.41364989775352756,-0.6316932968961332,0.2888593062208116,1.3333769832516194,-1.9622053844689362,0,0
-0.3747477358385316,0.5199150862722469,-0.49691929549606795,0.49504125986980585,0.2870316451551677,0.41364989775352756,-0.6316932968961332,0.2888593062208116,1.3333769832516194,-1.9622053844689362,-0.64218163,0.10324449,0.4487807329020037,-0.38308719082702336,0.505395394534541,-0.4389139529835026,0.433543336275503,0.07678866242475527,-0.3502422227444072,0.2015525594189588,-0.9934856455974272,1.5646745863818312,-1.1322084909978094,0,0
-0.38308719082702336,0.505395394534541,-0.4389139529835026,0.433543336275503,0.07678866242475527,-0.3502422227444072,0.2015525594189588,-0.9934856455974272,1.5646745863818312,-1.1322084909978094,-0.9391182,0.48711962,0.8479358046865677,-0.35038285474869707,0.4248514942779354,-0.3636861793229703,0.41052234278925864,-0.20492858198568398,-1.5077825589579281,1.410497826654545,-2.9976831763036493,2.1979340122452578,-0.05947840619992653,0,0
-0.35038285474869707,0.4248514942779354,-0.3636861793229703,0.41052234278925864,-0.20492858198568398,-1.5077825589579281,1.410497826654545,-2.9976831763036493,2.1979340122452578,-0.05947840619992653,-0.13218692,0.877686,-0.5428492600006332,-0.290150561702226,0.2872311263573499,-0.23949048065214912,0.3645094062121128,-0.16430059046571216,-1.810013840012331,1.6059423155945898,-3.880304877039442,3.9950204158026574,-2.2379140165938507,0,0
-0.290150561702226,0.2872311263573499,-0.23949048065214912,0.3645094062121128,-0.16430059046571216,-1.810013840012331,1.6059423155945898,-3.880304877039442,3.9950204158026574,-2.2379140165938507,0.08258968,0.8865561,0.6330262544479641,-0.22751058872852595,0.13259079319446038,-0.08005629636836514,0.2842551809555354,-0.2789614721437205,-1.764655833885608,1.515106510285359,-3.8168467711593093,3.936474569478753,-1.7627093031743573,0,0
-0.22751058872852595,0.13259079319446038,-0.08005629636836514,0.2842551809555354,-0.2789614721437205,-1.764655833885608,1.515106510285359,-3.8168467711593093,3.936474569478753,-1.7627093031743573,-0.22304204,-0.0756246,0.0782017935317604,-0.16948301834393664,-0.00946849465386096,0.06213714923117793,0.22243356421289193,-0.3421308831711407,-1.5655895816491816,1.3887992395142774,-3.3030240824314716,3.19368335586795,-1.3249719760012209,0,0
-0.16948301834393664,-0.00946849465386096,0.06213714923117793,0.22243356421289193,-0.3421308831711407,-1.5655895816491816,1.3887992395142774,-3.3030240824314716,3.19368335586795,-1.3249719760012209,0.728401,0.48242876,-0.3591489503916316,-0.13440526154553703,-0.11066212436429879,0.18445210380414462,0.15122697180608227,-0.24717291449546142,-0.6310214289783698,0.40938497371938354,-1.8283070055146144,2.946121600554915,-2.211085068447874,0,0
-0.13440526154553703,-0.11066212436429879,0.18445210380414462,0.15122697180608227,-0.24717291449546142,-0.6310214289783698,0.40938497371938354,-1.8283070055146144,2.946121600554915,-2.211085068447874,0.42452607,-0.4437388,0.960886058777227,-0.13646898733762514,-0.1370574113482038,0.2388377283321322,0.13198572272191278,-0.023254440111143353,0.3209019827308601,-0.4853665525316978,0.42773960674495803,-0.11456147627088265,1.1534477782765298,0,0
-0.13646898733762514,-0.1370574113482038,0.2388377283321322,0.13198572272191278,-0.023254440111143353,0.3209019827308601,-0.4853665525316978,0.42773960674495803,-0.11456147627088265,1.1534477782765298,0.74276227,0.421731,-0.0967039878706752,-0.17072291050396532,-0.09907619511622553,0.23269841079927353,0.16589514344845094,0.11654972495196514,0.9725728859642466,-1.202325435398624,1.4386425713786712,-0.1930522557333926,0.5638047289833672,0,0
-0.17072291050396532,-0.09907619511622553,0.23269841079927353,0.16589514344845094,0.11654972495196514,0.9725728859642466,-1.202325435398624,1.4386425713786712,-0.1930522557333926,0.5638047289833672,-0.8533937,0.86789405,-0.5235829413966475,-0.18436962324866507,-0.11289456535526073,0.29472996185237643,0.12909133083129318,-0.36334067121704505,-0.6785266626525672,0.4649292180108859,-1.9974968326646532,3.1500993412268414,-2.306604535377669,0,0
-0.18436962324866507,-0.11289456535526073,0.29472996185237643,0.12909133083129318,-0.36334067121704505,-0.6785266626525672,0.4649292180108859,-1.9974968326646532,3.1500993412268414,-2.306604535377669,-0.57236177,0.81494164,-0.1072665667683638,-0.14802927461794177,-0.22634469144822478,0.44767123384700563,0.017177988807281924,-0.7133359423192142,-1.4260835333152835,1.2742040229110634,-3.5043562731059654,4.324765850894142,-3.164973519382041,0,0
-0.14802927461794177,-0.22634469144822478,0.44767123384700563,0.017177988807281924,-0.7133359423192142,-1.4260835333152835,1.2742040229110634,-3.5043562731059654,4.324765850894142,-3.164973519382041,0.4417576,0.6936782,-0.0427622013575803,-0.11113746582374938,-0.3427796282395036,0.6080017064606376,-0.10689484793802534,-0.6752579278918162,-0.7710486233177791,0.6080842884458802,-2.3894731135035583,3.74446009420399,-3.0547555181729233,0,0
-0.11113746582374938,-0.3427796282395036,0.6080017064606376,-0.10689484793802534,-0.6752579278918162,-0.7710486233177791,0.6080842884458802,-2.3894731135035583,3.74446009420399,-3.0547555181729233,0.9294719,-0.542654,-0.1559753771376126,-0.11441767882298484,-0.3852512131161315,0.7181294059756385,-0.21005510576144146,-0.2660682839893481,0.5239399371067917,-0.7209016783297615,0.14380802229207446,1.900786914837027,-2.2093981564668264,0,0
-0.11441767882298484,-0.3852512131161315,0.7181294059756385,-0.21005510576144146,-0.2660682839893481,0.5239399371067917,-0.7209016783297615,0.14380802229207446,1.900786914837027,-2.2093981564668264,0.6755009,-0.10667701,0.0923553495671543,-0.15732300997252063,-0.35334470247276084,0.7748678974123946,-0.2859990182886571,0.0015331669157222227,1.1592160412713675,-1.3977828856693644,1.407453636879274,0.9684781759150309,-1.619630308782985,0,0
-0.15732300997252063,-0.35334470247276084,0.7748678974123946,-0.2859990182886571,0.0015331669157222227,1.1592160412713675,-1.3977828856693644,1.407453636879274,0.9684781759150309,-1.619630308782985,-0.40846673,-0.7691399,0.7950779817281646,-0.20223814417875297,-0.3050638790927394,0.7896368422396115,-0.3034525871112476,0.12121322715920321,0.7018180628850273,-0.8754200750391596,1.0308576421926907,-0.2028789303198827,0.6983979321014409,0,0
-0.20223814417875297,-0.3050638790927394,0.7896368422396115,-0.3034525871112476,0.12121322715920321,0.7018180628850273,-0.8754200750391596,1.0308576421926907,-0.2028789303198827,0.6983979321014409,-0.09029162,-0.029719662,0.3935262744822769,-0.23307197364359378,-0.26841721168866517,0.7759408691419936,-0.2606853289053527,0.13073750103759174,0.5135715960048303,-0.6742978937216858,0.814631144789955,-0.48247180331944167,1.4221196784118875,0,0
-0.23307197364359378,-0.26841721168866517,0.7759408691419936,-0.2606853289053527,0.13073750103759174,0.5135715960048303,-0.6742978937216858,0.814631144789955,-0.48247180331944167,1.4221196784118875,0.60463065,0.15774551,-0.2056942734873148,-0.27289037004210837,-0.2160545587607888,0.7536854519000711,-0.21697514844683463,0.32761095788532485,1.0786459396379204,-1.293265524127421,1.7708621945942034,-0.6308915323592481,0.7906047021873301,0,0
-0.27289037004210837,-0.2160545587607888,0.7536854519000711,-0.21697514844683463,0.32761095788532485,1.0786459396379204,-1.293265524127421,1.7708621945942034,-0.6308915323592481,0.7906047021873301,-0.9727164,0.28153887,0.8555141321482167,-0.2950437937974959,-0.19113536424844732,0.7372617570173468,-0.1585969364968134,-0.13165488363632963,-0.2508053326069064,0.15246755511684984,-0.4739167084306717,-0.18917920214845874,2.063331735910367,0,0
-0.2950437937974959,-0.19113536424844732,0.7372617570173468,-0.1585969364968134,-0.13165488363632963,-0.2508053326069064,0.15246755511684984,-0.4739167084306717,-0.18917920214845874,2.063331735910367,0.6376685,0.25775787,-0.6559605265914124,-0.3041449769786507,-0.18920161647378547,0.7372083705254042,-0.11310255568138587,0.0403756730533357,0.43626945934927963,-0.5961293987851548,0.5475753771273253,0.18424249513342258,0.26986976727121575,0,0
-0.3041449769786507,-0.18920161647378547,0.7372083705254042,-0.11310255568138587,0.0403756730533357,0.43626945934927963,-0.5961293987851548,0.5475753771273253,0.18424249513342258,0.26986976727121575,-0.6256201,-0.3999673,-0.1863973584433051,-0.31399428819481634,-0.18701095029440934,0.7503743050247706,-0.10478701805988722,-0.17309540190281436,-0.14279227049395432,0.0949432888279434,-0.4269398991046646,0.471809826881908,0.1477873544658069,0,0
-0.31399428819481634,-0.18701095029440934,0.7503743050247706,-0.10478701805988722,-0.17309540190281436,-0.14279227049395432,0.0949432888279434,-0.4269398991046646,0.471809826881908,0.1477873544658069,-0.11457579,0.63561004,0.8486106322655571,-0.3027038539934043,-0.21745825223832815,0.768898111363268,-0.07534014481265776,-0.3212706337704333,-0.5231922030922551,0.46184511402759987,-1.0772793019371216,0.4487207642489844,1.2928399280475724,0,0
-0.3027038539934043,-0.21745825223832815,0.768898111363268,-0.07534014481265776,-0.3212706337704333,-0.5231922030922551,0.46184511402759987,-1.0772793019371216,0.4487207642489844,1.2928399280475724,0.05087714,-0.5146803,0.1479146323092983,-0.289477708516874,-0.24714225009264015,0.7709120879653737,-0.011313389753834321,-0.12643817497963064,-0.26928694292384353,0.20507487351686962,-0.4169980299055276,-0.3359058408618543,1.8929260679793907,0,0
-0.289477708516874,-0.24714225009264015,0.7709120879653737,-0.011313389753834321,-0.12643817497963064,-0.26928694292384353,0.20507487351686962,-0.4169980299055276,-0.3359058408618543,1.8929260679793907,0.81685674,-0.21263152,0.0663760536980484,-0.30351175398545505,-0.2259341585471391,0.7375912898258329,0.06822592800069797,0.3292013190262084,0.7177942277828409,-0.8947737185332549,1.4631530473550254,-1.333657651264812,2.0965429717599315,0,0
-0.30351175398545505,-0.2259341585471391,0.7375912898258329,0.06822592800069797,0.3292013190262084,0.7177942277828409,-0.8947737185332549,1.4631530473550254,-1.333657651264812,2.0965429717599315,-0.3376577,-0.25687397,0.9162999829386776,-0.33137242347757573,-0.17295556537725199,0.6665089385621796,0.1877865359944689,0.28072751539444796,0.3929774021997632,-0.5152849631770685,1.2163105411750332,-2.1961229682597727,3.760773976176294,0,0
-0.33137242347757573,-0.17295556537725199,0.6665089385621796,0.1877865359944689,0.28072751539444796,0.3929774021997632,-0.5152849631770685,1.2163105411750332,-2.1961229682597727,3.760773976176294,0.3068986,-0.87079734,-0.6690931188142064,-0.3653436002461829,-0.09862049830689094,0.5698678541179428,0.31460120150219445,0.5815599082559056,1.040854040023784,-1.1591829004513452,2.463560708340558,-2.6607896251268417,2.689683199088819,0,0
-0.3653436002461829,-0.09862049830689094,0.5698678541179428,0.31460120150219445,0.5815599082559056,1.040854040023784,-1.1591829004513452,2.463560708340558,-2.6607896251268417,2.689683199088819,-0.76380384,0.8749732,-0.4449776493401352,-0.38083756600556246,-0.06318136795323351,0.5244652876774062,0.36643059314560134,-0.1940174180554637,-0.35917306151520306,0.3599451761849607,-0.6571070102701264,0.35866345486618834,-0.021879416875400293,0,0
-0.38083756600556246,-0.06318136795323351,0.5244652876774062,0.36643059314560134,-0.1940174180554637,-0.35917306151520306,0.3599451761849607,-0.6571070102701264,0.35866345486618834,-0.021879416875400293,-0.68493587,0.91938204,-0.9067638848791022,-0.34079052144642025,-0.14643572363455873,0.6039263233745203,0.29646992088693513,-0.8498073125892365,-1.4607802867881616,1.5507967936272247,-3.2981059359267206,3.401631893685039,-3.3155994219399387,0,0
-0.34079052144642025,-0.14643572363455873,0.6039263233745203,0.29646992088693513,-0.8498073125892365,-1.4607802867881616,1.5507967936272247,-3.2981059359267206,3.401631893685039,-3.3155994219399387,0.621754,0.62817115,-0.9437757442913924,-0.29709968141042037,-0.25377367089961644,0.7460721841516239,0.13132248147515874,-0.6686892011651239,-0.6449721462850232,0.6626707160558141,-2.08142823720056,3.6387960962430497,-4.80311374889997,0,0
-0.29709968141042037,-0.25377367089961644,0.7460721841516239,0.13132248147515874,-0.6686892011651239,-0.6449721462850232,0.6626707160558141,-2.08142823720056,3.6387960962430497,-4.80311374889997,-0.74984425,0.21328744,-0.6869845255154228,-0.25632255096876055,-0.3568789833012012,0.8981717958954533,-0.06373477726368901,-0.9963333786678599,-1.1673809037361647,1.3319519124484378,-2.9933796987503087,3.8945938407152294,-4.877374657479261,0,0
-0.25632255096876055,-0.3568789833012012,0.8981717958954533,-0.06373477726368901,-0.9963333786678599,-1.1673809037361647,1.3319519124484378,-2.9933796987503087,3.8945938407152294,-4.877374657479261,0.3409235,-0.58304274,-0.2428968106715612,-0.21927420036180598,-0.4433778556053476,1.022526410238107,-0.22955880798831935,-0.6183380490276801,-0.4567915486770433,0.5735740148569948,-1.4508110393350548,2.4656891628285216,-3.576414604067001,0,0
-0.21927420036180598,-0.4433778556053476,1.022526410238107,-0.22955880798831935,-0.6183380490276801,-0.4567915486770433,0.5735740148569948,-1.4508110393350548,2.4656891628285216,-3.576414604067001,-0.3183687,0.5162856,-0.7979240998026818,-0.19101480335504842,-0.5104022141707285,1.1315527339026448,-0.38852072423087053,-0.8260054510898884,-0.6330106143621173,0.8241402276423584,-1.8621150586531665,2.920142473361974,-4.266745275269794,0,0
-0.19101480335504842,-0.5104022141707285,1.1315527339026448,-0.38852072423087053,-0.8260054510898884,-0.6330106143621173,0.8241402276423584,-1.8621150586531665,2.920142473361974,-4.266745275269794,-0.11140449,-0.5705722,-0.4409886566671888,-0.16079807380807767,-0.5754305934241688,1.234044834176387,-0.544537988841898,-0.6887773942531235,-0.48112167368947056,0.6956177916169792,-1.4149357813947931,2.250284042305595,-3.6029028537492724,0,0
-0.16079807380807767,-0.5754305934241688,1.234044834176387,-0.544537988841898,-0.6887773942531235,-0.48112167368947056,0.6956177916169792,-1.4149357813947931,2.250284042305595,-3.6029028537492724,0.40346104,0.0527808,0.6030301323806677,-0.14071150337667618,-0.6200072960981359,1.309076013481261,-0.6571648911591341,-0.5020655552527032,-0.19837700101976463,0.31934976570125306,-0.8383981070320072,1.5574153774484407,-2.1463386849284523,0,0
-0.14071150337667618,-0.6200072960981359,1.309076013481261,-0.6571648911591341,-0.5020655552527032,-0.19837700101976463,0.31934976570125306,-0.8383981070320072,1.5574153774484407,-2.1463386849284523,0.50945884,-0.30066416,-0.8610567482343254,-0.1428409140604856,-0.6275409000161585,1.366497805242294,-0.7638240122813834,-0.299585953889608,0.5054437343717544,-0.41700107552116716,0.45131217069257057,1.2946204711287912,-3.12102472288446,0,0
-0.1428409140604856,-0.6275409000161585,1.366497805242294,-0.7638240122813834,-0.299585953889608,0.5054437343717544,-0.41700107552116716,0.45131217069257057,1.2946204711287912,-3.12102472288446,-0.31791246,0.26709545,0.2825927636676799,-0.15024959321445214,-0.6247147433328155,1.4181389959116386,-0.8692521812123225,-0.422695036056985,0.0689087242124277,0.04134388462044877,-0.30471005776182347,1.3061406096392076,-2.2074225788033166,0,0
-0.15024959321445214,-0.6247147433328155,1.4181389959116386,-0.8692521812123225,-0.422695036056985,0.0689087242124277,0.04134388462044877,-0.30471005776182347,1.3061406096392076,-2.2074225788033166,-0.2799948,-0.82785815,-0.4426225851041188,-0.14608687501479195,-0.6359877036925001,1.4641310897881339,-0.9576864448666036,-0.3526151236054213,0.0007336674760752109,0.16572620356544973,-0.2604685264542973,0.9976357317558361,-2.212110892579557,0,0
-0.14608687501479195,-0.6359877036925001,1.4641310897881339,-0.9576864448666036,-0.3526151236054213,0.0007336674760752109,0.16572620356544973,-0.2604685264542973,0.9976357317558361,-2.212110892579557,0.10564245,-0.6748354,-0.7224345366576053,-0.14601922362985717,-0.6318279507292911,1.4974489645303155,-1.0561704452439526,-0.2025778809345687,0.33907756187525406,-0.16056421419607636,0.46349560033578296,0.6624362138655244,-2.6798976017980687,0,0
0.2484351174179202,-0.6524894177896409,0.4373589324959182,0.019001602093118006,0.2582523714230645,-0.712259454470848,0.931734426363954,-0.5969913683836153,-1.9205010941652652,0.011194773259151164,-0.851569,0.19223104,-0.4098302199268389,0.29800058699599546,-0.7046577493970856,0.4017372898092622,-0.002334237130979403,0.1825353657785956,-1.266895850004222,1.5264734528902606,-1.9682529356639697,0.01568313449074349,-1.0720923883851636,1,0
0.29800058699599546,-0.7046577493970856,0.4017372898092622,-0.002334237130979403,0.1825353657785956,-1.266895850004222,1.5264734528902606,-1.9682529356639697,0.01568313449074349,-1.0720923883851636,-0.27251068,-0.6111217,0.7833191524933483,0.3575461969309465,-0.7707622787683843,0.3712411603701037,0.010250661860450547,0.34150137828507154,-1.1263530694323198,1.4469177940554458,-1.3379711288063663,-1.5185893083838071,1.6038380739395877,0,0
0.3575461969309465,-0.7707622787683843,0.3712411603701037,0.010250661860450547,0.34150137828507154,-1.1263530694323198,1.4469177940554458,-1.3379711288063663,-1.5185893083838071,1.6038380739395877,-0.7338089,-0.08871538,0.8074012822191661,0.42175102881744037,-0.8318457826278589,0.30363279094030615,0.10527153757226429,0.4153652137356779,-1.342269002307027,1.7307370208680721,-1.6744852294591623,-1.8509056213322168,3.0607826956998228,0,0
0.42175102881744037,-0.8318457826278589,0.30363279094030615,0.10527153757226429,0.4153652137356779,-1.342269002307027,1.7307370208680721,-1.6744852294591623,-1.8509056213322168,3.0607826956998228,-0.66350263,0.99376345,0.7806163114690703,0.49590320973149743,-0.9187914566505726,0.2568873824793202,0.21965092386134177,0.36765413207286357,-1.6283639909389107,1.9623921921193976,-2.6357701089639103,-0.5292455355318633,2.656357551409828,0,0
0.49590320973149743,-0.9187914566505726,0.2568873824793202,0.21965092386134177,0.36765413207286357,-1.6283639909389107,1.9623921921193976,-2.6357701089639103,-0.5292455355318633,2.656357551409828,0.10133033,-0.82177913,0.739262632340377,0.5619020268538147,-0.9906490437886555,0.19201725550421522,0.3669717442853473,0.3543037471372381,-0.9769855695289327,1.347351623855919,-1.0034647930898146,-2.5964102242755382,4.523230562638199,0,0
0.5619020268538147,-0.9906490437886555,0.19201725550421522,0.3669717442853473,0.3543037471372381,-0.9769855695289327,1.347351623855919,-1.0034647930898146,-2.5964102242755382,4.523230562638199,-0.18630446,-0.7296792,-0.2269044733777554,0.6104334578643079,-1.0204981993860287,0.08821388098581251,0.5281069840511791,0.3180695327483786,-0.6759960403418355,1.0921816140568585,-0.5074630337418374,-2.6193635379029594,3.6227968831993924,0,0
0.6104334578643079,-1.0204981993860287,0.08821388098581251,0.5281069840511791,0.3180695327483786,-0.6759960403418355,1.0921816140568585,-0.5074630337418374,-2.6193635379029594,3.6227968831993924,-0.57677114,0.8204651,0.2955839223452334,0.6605471235044005,-1.066335813340216,0.023622535177412772,0.6419672285071506,0.34654448755531303,-1.0470230832819327,1.4142146891351517,-1.7537353175354178,-0.6992360689883678,2.1819394173533855,0,0
0.6605471235044005,-1.066335813340216,0.023622535177412772,0.6419672285071506,0.34654448755531303,-1.0470230832819327,1.4142146891351517,-1.7537353175354178,-0.6992360689883678,2.1819394173533855,0.015734045,-0.87358713,0.2171538823873169,0.7081938082203598,-1.1120247323020287,-0.034005839804472096,0.7485542275442738,0.2492649095471225,-0.5847165040386731,0.976428089008499,-0.5676966514034836,-2.1131489215086416,3.0693476015784222,0,0
0.7081938082203598,-1.1120247323020287,-0.034005839804472096,0.7485542275442738,0.2492649095471225,-0.5847165040386731,0.976428089008499,-0.5676966514034836,-2.1131489215086416,3.0693476015784222,-0.1494952,-0.1427749,-0.6727147569607652,0.7478398206969867,-1.1413712911956273,-0.09862947882959887,0.8392334706359202,0.3326809771149093,-0.625908193884858,1.0141673572611851,-0.8899814499517777,-1.1804914521768342,1.5635920916472215,0,0
0.7478398206969867,-1.1413712911956273,-0.09862947882959887,0.8392334706359202,0.3326809771149093,-0.625908193884858,1.0141673572611851,-0.8899814499517777,-1.1804914521768342,1.5635920916472215,-0.75255203,0.5557981,0.3929149640327183,0.7971833985872121,-1.200078413181325,-0.12039745433838835,0.8916555450618927,0.46239865246586725,-1.0102678539951586,1.4308960042192118,-2.0006718912213772,0.052939266492212866,1.0795422183256274,0,0
0.7971833985872121,-1.200078413181325,-0.12039745433838835,0.8916555450618927,0.46239865246586725,-1.0102678539951586,1.4308960042192118,-2.0006718912213772,0.052939266492212866,1.0795422183256274,-0.66477793,-0.3161216,0.5223351739664603,0.8556551269041321,-1.2788264456515555,-0.12657141231527927,0.9476087240046901,0.476394938668386,-0.9894782977854735,1.4839818614221076,-1.9310392932856573,-0.3462804692886207,1.6900951797979782,0,0
0.8556551269041321,-1.2788264456515555,-0.12657141231527927,0.9476087240046901,0.476394938668386,-0.9894782977854735,1.4839818614221076,-1.9310392932856573,-0.3462804692886207,1.6900951797979782,-0.3747036,-0.21064143,0.91559156379105,0.9104780375076368,-1.3458182834503987,-0.15529751855933852,1.0358285719146372,0.34130292222339187,-0.7969892733095746,1.262578099553254,-1.439140150771433,-1.0462451272696842,2.6525575818824683,0,0
0.9104780375076368,-1.3458182834503987,-0.15529751855933852,1.0358285719146372,0.34130292222339187,-0.7969892733095746,1.262578099553254,-1.439140150771433,-1.0462451272696842,2.6525575818824683,0.259581,-0.7757458,0.5482042054660938,0.9484481824846445,-1.3751819810673618,-0.22683714370925276,1.1596113756612312,0.05597174918500375,-0.29297180494440467,0.6510890290678357,-0.07929908380050826,-2.4525584208985918,3.4537950227302003,0,0
0.9484481824846445,-1.3751819810673618,-0.22683714370925276,1.1596113756612312,0.05597174918500375,-0.29297180494440467,0.6510890290678357,-0.07929908380050826,-2.4525584208985918,3.4537950227302003,-0.8213341,-0.7752272,0.2714784476950271,0.9787468602491515,-1.3823002834503733,-0.3250164894302329,1.2920307134938545,0.1372605898739907,-0.330053566818142,0.8497950871718114,-0.26685923863845307,-2.45010474799276,3.167961205198492,0,0
